WiscID,WBIC,SiteName,CountyName,Date,NumOb,Units,Value,precipCMDV,BHMID,Year,count,precip_range,level_range
16,45100,Cedar Lake,Manitowoc,1928/01,1,mm,-586.5494930019877,165.06500747790852,5,1928,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1929/05,1,mm,-458.5334930019876,311.90833017790857,5,1929,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1936/08,2,mm,-571.3094930019879,-330.2887218220914,5,1936,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1936/09,4,mm,-517.9694930019878,-289.19439202209145,5,1936,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1936/10,3,mm,-535.749493001988,-284.05663562209145,5,1936,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1936/11,4,mm,-533.209493001988,-320.55764272209143,5,1936,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1936/12,1,mm,-540.8294930019879,-331.5348766220914,5,1936,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1937/03,3,mm,-303.08549300198774,-362.32998162209145,5,1937,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1937/04,4,mm,-264.98549300198783,-316.77889512209146,5,1937,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1937/05,5,mm,-181.16549300198767,-319.7657115220914,5,1937,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1937/06,4,mm,-181.16549300198767,-278.5488841220914,5,1937,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1937/07,5,mm,-248.2214930019877,-299.59205132209144,5,1937,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1937/08,4,mm,-379.285493001988,-310.5462291220914,5,1937,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1937/09,4,mm,-470.7254930019876,-286.32763172209144,5,1937,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1937/10,5,mm,-461.58149300198784,-270.4070537220914,5,1937,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1937/11,4,mm,-425.0054930019878,-293.09339402209145,5,1937,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1938/03,2,mm,-108.01349300198763,-267.7813060220914,5,1938,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1938/04,5,mm,-40.34789300198781,-291.3911388220914,5,1938,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1938/05,4,mm,-70.67549300198789,-288.93355822209145,5,1938,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1938/06,4,mm,-124.01549300198758,-220.24938462209144,5,1938,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1938/07,5,mm,-154.95269300198788,-218.26838182209144,5,1938,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1938/08,4,mm,-155.25749300198777,-145.47237659209145,5,1938,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1938/09,4,mm,-153.73349300198788,-14.837889442091466,5,1938,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1938/10,5,mm,-93.38309300198762,-55.17180515309144,5,1938,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1938/11,4,mm,-106.48949300198774,-68.92822147409146,5,1938,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1938/12,1,mm,-114.10949300198763,-94.85397220209143,5,1938,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1939/04,4,mm,16.95450699801222,-150.05246998209145,5,1939,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1939/09,4,mm,-213.16949300198758,-105.98871876209142,5,1939,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1939/10,4,mm,-284.79749300198773,-105.93313099209144,5,1939,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1939/11,3,mm,-309.18149300198775,-156.18363453209145,5,1939,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1939/12,5,mm,-309.18149300198775,-200.12855032209143,5,1939,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1940/04,1,mm,-248.2214930019877,-281.6909587220914,5,1940,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1940/06,5,mm,-203.11109300198768,-152.25138355209145,5,1940,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1940/07,4,mm,-181.16549300198767,-170.65021012209144,5,1940,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1940/08,5,mm,-193.35749300198768,-53.90796352409143,5,1940,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1940/09,4,mm,-159.82949300198788,-81.94537998209142,5,1940,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1940/10,4,mm,-214.69349300198792,-91.19896580209144,5,1940,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1940/11,5,mm,-212.8646930019877,-66.78621173909141,5,1940,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1940/12,4,mm,-205.54949300198768,-99.56621052209147,5,1940,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1941/01,4,mm,-141.54149300198787,-109.36662556209143,5,1941,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1941/02,4,mm,-132.39749300198764,-152.22137714209146,5,1941,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1941/03,5,mm,-132.39749300198764,-182.61870842209143,5,1941,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1941/04,5,mm,-9.258293001988022,-183.56929282209143,5,1941,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1941/05,5,mm,-15.354293001988026,-155.41112781209142,5,1941,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1941/06,4,mm,-82.10549300198772,-177.28803512209146,5,1941,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1941/07,4,mm,-136.96949300198776,-183.98504142209146,5,1941,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1941/08,5,mm,-223.8374930019877,-172.29220082209144,5,1941,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1941/09,4,mm,-129.34949300198787,-62.77244449609145,5,1941,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1941/10,4,mm,-76.00949300198772,-12.490778692091453,5,1941,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1941/11,5,mm,-22.66949300198803,-34.502112162091464,5,1941,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1941/12,4,mm,-22.66949300198803,-56.34586216009143,5,1941,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1942/04,5,mm,104.12730699801205,-157.32844806209144,5,1942,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1942/05,5,mm,149.23770699801207,-55.895945320091414,5,1942,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1942/06,4,mm,221.17050699801212,-1.9644458420914361,5,1942,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1942/07,9,mm,324.1251739980121,34.70696757790853,5,1942,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1942/08,31,mm,388.5155389980123,37.409795037908566,5,1942,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1942/09,30,mm,394.19530699801226,97.57005807790853,5,1942,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1945/04,4,mm,301.94250699801205,-127.73002888209143,5,1945,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1945/05,4,mm,268.41450699801226,-80.17402340209145,5,1945,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1945/06,5,mm,377.2281069980122,-26.509859812091406,5,1945,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1945/07,4,mm,373.5705069980122,-35.84469295209141,5,1945,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1945/08,4,mm,269.93850699801214,-0.20002247209146162,5,1945,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1945/09,6,mm,242.5065069980119,59.053219977908554,5,1945,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1945/10,4,mm,242.5065069980119,22.148724787908577,5,1945,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1945/11,4,mm,207.45450699801222,52.739140777908574,5,1945,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1945/12,6,mm,251.65050699801213,25.877469287908582,5,1945,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1946/03,6,mm,517.8425069980121,-19.030367622091433,5,1946,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1946/04,5,mm,434.53050699801224,-62.98511577609145,5,1946,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1946/05,4,mm,396.4305069980119,-53.99845195809144,5,1946,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1946/06,4,mm,349.1865069980122,-15.22828174209144,5,1946,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1946/07,4,mm,376.618506998012,-50.38378597209146,5,1946,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1946/08,5,mm,310.17210699801217,-65.57070232409143,5,1946,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1946/09,5,mm,207.7593069980121,-71.53461910209143,5,1946,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1946/10,4,mm,132.7785069980123,-97.93278766209141,5,1946,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1946/11,5,mm,139.48410699801207,-99.38786579209142,5,1946,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1946/12,5,mm,115.10010699801205,-114.36419941209144,5,1946,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1947/01,4,mm,155.63850699801196,-131.14944721209145,5,1947,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1947/02,4,mm,160.21050699801208,-184.40545152209143,5,1947,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1947/03,5,mm,161.42970699801208,-213.61011772209145,5,1947,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1947/04,5,mm,322.3641069980122,-168.17886612209145,5,1947,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1947/05,5,mm,344.91930699801196,-117.63611866209143,5,1947,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1947/06,4,mm,356.0445069980119,-79.53670193209143,5,1947,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1947/07,4,mm,342.328506998012,-62.352284203091415,5,1947,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1947/08,4,mm,250.12650699801225,-55.65095592509141,5,1947,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1947/09,5,mm,169.96410699801208,-13.738711132091453,5,1947,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1947/10,4,mm,143.44650699801196,-40.728543052091425,5,1947,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1947/11,5,mm,144.36090699801207,-40.59346081209145,5,1947,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1947/12,5,mm,166.30650699801208,-74.51296306209144,5,1947,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1948/01,6,mm,177.482506998012,-123.09796406209142,5,1948,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1948/02,4,mm,189.1665069980122,-140.62455250209143,5,1948,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1948/03,5,mm,257.74650699801214,-138.13121296209144,5,1948,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1948/04,4,mm,326.32650699801206,-135.61004902209143,5,1948,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1948/05,5,mm,330.8985069980122,-135.41388965209143,5,1948,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1948/06,4,mm,322.5165069980121,-127.06397510209143,5,1948,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1948/07,5,mm,218.7321069980121,-120.85897327209145,5,1948,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1948/08,4,mm,106.87050699801193,-146.00105549209144,5,1948,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1948/09,5,mm,37.071306998012005,-153.32847858209144,5,1948,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1948/10,6,mm,-18.605493001987725,-183.23456072209143,5,1948,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1948/11,4,mm,-16.573493001988027,-140.28113819209142,5,1948,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1948/12,5,mm,33.413706998012,-154.62380482209142,5,1948,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1949/01,5,mm,69.989706998012025,-162.40005752209143,5,1949,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1949/02,4,mm,82.48650699801192,-191.44506332209144,5,1949,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1949/03,5,mm,100.46970699801204,-204.14347342209143,5,1949,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1949/04,5,mm,133.38810699801206,-203.30439262209143,5,1949,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1949/05,5,mm,116.92890699801228,-223.51180532209145,5,1949,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1949/06,5,mm,78.52410699801203,-184.21997332209145,5,1949,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1949/07,5,mm,4.152906998011986,-154.51539112209144,5,1949,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1949/08,4,mm,-59.2454930019876,-153.45164753209144,5,1949,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1949/09,3,mm,-148.65349300198795,-175.24322772209143,5,1949,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1949/10,5,mm,-226.88549300198792,-194.98748282209144,5,1949,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1949/11,4,mm,-295.46549300198785,-231.14855462209144,5,1949,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1949/12,5,mm,-295.77029300198774,-257.62638352209143,5,1949,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1950/01,4,mm,-213.16949300198758,-255.75997422209144,5,1950,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1950/02,4,mm,-162.87749300198766,-284.7118022220915,5,1950,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1950/03,4,mm,-127.82549300198798,-288.3093059220914,5,1950,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1950/04,5,mm,-10.477493001988023,-268.4727275220914,5,1950,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1950/05,5,mm,-53.149493001987594,-277.12830612209143,5,1950,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1950/06,4,mm,-104.96549300198785,-267.04839592209146,5,1950,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1950/07,6,mm,-175.06949300198767,-170.03631092209145,5,1950,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1950/08,4,mm,-114.10949300198763,-155.04481006209144,5,1950,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1950/09,6,mm,-235.01349300198763,-153.88856006209144,5,1950,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1950/10,4,mm,-307.65749300198786,-195.52239492209145,5,1950,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1950/11,4,mm,-373.189493001988,-228.17180892209143,5,1950,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1950/12,5,mm,-373.7990930019878,-229.75380972209143,5,1950,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1951/01,4,mm,-377.7614930019877,-248.79897572209143,5,1951,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1951/02,5,mm,-320.15429300198775,-268.1813915220914,5,1951,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1951/03,5,mm,-242.1254930019877,-241.30897022209143,5,1951,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1951/04,5,mm,-64.1222930019876,-173.01413222209143,5,1951,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1951/05,4,mm,90.10650699801226,-196.87046312209142,5,1951,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1951/06,6,mm,89.09050699801219,-200.20005302209142,5,1951,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1951/07,4,mm,10.858506998012217,-162.57213092209145,5,1951,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1951/08,4,mm,-24.193493001987918,-135.72387958209146,5,1951,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1951/09,5,mm,-65.3414930019876,-122.93479420209144,5,1951,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1951/10,4,mm,-13.525493001987797,-43.37595821209146,5,1951,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1951/11,5,mm,60.23610699801202,-47.796627772091426,5,1951,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1951/12,6,mm,102.29850699801227,-65.63404537209146,5,1951,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1952/01,5,mm,133.38810699801206,-69.24737621309146,5,1952,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1952/02,4,mm,172.4025069980121,-112.84688068209144,5,1952,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1952/03,6,mm,262.82650699801206,-103.12804676209146,5,1952,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1952/04,4,mm,396.4305069980119,-113.28904987209143,5,1952,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1952/05,6,mm,391.8585069980122,-109.14329792209145,5,1952,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1952/06,5,mm,362.5977069980122,-93.84313465209146,5,1952,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1952/07,5,mm,357.11130699801197,38.130772817908564,5,1952,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1952/08,5,mm,367.4745069980122,47.844105977908555,5,1952,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1952/09,6,mm,282.13050699801215,8.895520437908544,5,1952,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1952/10,4,mm,160.21050699801208,-44.87197948209143,5,1952,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1952/11,6,mm,114.49050699801228,-28.748150592091463,5,1952,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1952/12,4,mm,153.3525069980119,-43.16431499209142,5,1952,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1953/01,6,mm,214.5665069980123,-76.32731701209144,5,1953,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1953/02,4,mm,286.70250699801227,-66.00248790809144,5,1953,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1953/03,6,mm,297.37050699801193,-87.57448650209142,5,1953,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1953/04,5,mm,352.23450699801197,-59.09214855209143,5,1953,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1953/05,5,mm,382.714506998012,-57.42265010809143,5,1953,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1953/06,6,mm,327.85050699801195,-20.299654732091426,5,1953,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1953/07,4,mm,266.8905069980119,-25.41415668209146,5,1953,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1953/08,6,mm,214.05850699801204,-8.928156622091421,5,1953,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1953/09,4,mm,93.15450699801204,-25.32865406209146,5,1953,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1953/10,6,mm,-26.73349300198788,-67.31398845709145,5,1953,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1953/11,4,mm,-89.72549300198762,-115.90357471209143,5,1953,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1953/12,5,mm,-89.72549300198762,-135.19024158209143,5,1953,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1954/01,5,mm,-60.4646930019876,-171.98382832209143,5,1954,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1954/02,4,mm,-63.055493001988,-202.77599602209145,5,1954,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1954/03,5,mm,-95.21189300198785,-231.55498772209143,5,1954,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1954/04,5,mm,-68.38949300198783,-187.08707692209146,5,1954,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1954/05,5,mm,-64.73189300198783,-199.84748342209144,5,1954,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1954/06,4,mm,-74.48549300198783,-89.83107830209144,5,1954,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1954/07,5,mm,-109.84229300198785,-65.99640728009143,5,1954,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1954/08,4,mm,-216.2174930019878,-46.85598827209145,5,1954,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1954/09,5,mm,-236.0294930019877,10.811848867908566,5,1954,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1954/10,5,mm,-123.86309300198764,70.68501777790857,5,1954,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1954/11,4,mm,-106.48949300198774,36.318349117908554,5,1954,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1954/12,4,mm,-100.39349300198774,15.565846667908545,5,1954,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1955/01,6,mm,-55.68949300198801,-32.33556820209145,5,1955,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1955/02,4,mm,-37.90949300198781,-58.43682170909142,5,1955,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1955/03,5,mm,-14.135093001988025,-88.61115719209141,5,1955,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1955/04,6,mm,55.56250699801194,-61.33748699209144,5,1955,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1955/05,4,mm,93.15450699801204,-34.68173672209144,5,1955,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1955/06,6,mm,139.89050699801192,-7.832316172091453,5,1955,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1955/07,6,mm,-5.397493001988096,36.824177967908554,5,1955,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1955/08,5,mm,-52.53989300198782,8.487096057908559,5,1955,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1955/09,5,mm,-109.84229300198785,-16.78274036209143,5,1955,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1955/10,5,mm,-165.9254930019879,-4.116900212091423,5,1955,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1955/11,4,mm,-182.689493001988,-45.74306942209142,5,1955,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1955/12,6,mm,-177.10149300198782,-82.94590450209142,5,1955,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1956/03,1,mm,-135.44549300198787,-169.47191122209142,5,1956,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1956/04,4,mm,-84.39149300198778,-170.88957482209145,5,1956,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1956/05,5,mm,-61.6838930019876,-106.31399799209146,5,1956,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1956/06,6,mm,-118.68149300198775,-88.30358578209143,5,1956,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1956/07,4,mm,-169.73549300198783,-18.482661022091463,5,1956,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1956/08,5,mm,-184.2134930019879,34.36674998790858,5,1956,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1956/09,7,mm,-216.4352070019877,18.511670337908583,5,1956,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1956/10,4,mm,-322.89749300198764,-27.695910222091413,5,1956,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1956/11,5,mm,-362.216693001988,-31.20116115209146,5,1956,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1956/12,6,mm,-352.86949300198785,-63.24774623909144,5,1956,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1957/01,5,mm,-291.50309300198796,-111.16791035209144,5,1957,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1957/02,5,mm,-265.89989300198795,-160.89441182209146,5,1957,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1957/03,6,mm,-319.84949300198787,-196.82032272209145,5,1957,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1957/04,5,mm,-345.75749300198777,-189.29299422209144,5,1957,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1957/05,4,mm,-371.66549300198767,-138.22865558209145,5,1957,48,806.3916321,2045.1209139999996
16,45100,Cedar Lake,Manitowoc,1957/06,6,mm,-366.07749300198793,-109.36532093209144,5,1957,48,806.3916321,2045.1209139999996
