mu.a,mu.b
-1.6736278774765245,0.9795972226632406
-1.58278560989891,0.9810916383464096
-1.454733608905987,0.9360520109043581
-1.414092663435253,0.9030869713788137
-1.4611549768181271,0.9227276697232119
-1.3453468820921761,0.8996642564982693
-1.4570886269892174,0.9593435703345193
-1.4337030632814027,0.9510955133016983
-1.4958040426283452,0.9926991319839487
-1.2962349462649463,0.9198078177941929
-1.4391557710795326,0.9642511801900857
-1.3623246936216284,0.8509461029492456
-1.4669777657158878,0.9444322458846784
-1.4423073619759725,0.9421568700337317
-1.4734765322939722,0.9524144880138822
-1.4935031536286225,0.9239835953722427
-1.445361276085793,0.9353432089496595
-1.433610850143279,0.9243419683045575
-1.5701498556828763,0.9745608679377581
-1.3096345747037614,0.9172537025568203
-1.7026942782267178,1.017023277098503
-1.3653900705748667,0.9235787937322738
-1.4900937222130377,0.9189943889650009
-1.375894989812344,0.8912010553584869
-1.4906722192573336,0.93704034084834
-1.4565139055905594,0.9292102120688827
-1.465760410795585,0.8869701199600399
-1.4379247546006357,0.8926731038060389
-1.5507985942673173,0.9441674992817313
-1.4655348406665416,0.9414544793019612
-1.3836035984461847,0.9244212918228905
-1.4459680758036717,0.9193496449420674
-1.4133500607793992,0.8667953920238277
-1.4902835280064055,0.9245114245841599
-1.3325132737153724,0.84999393071166
-1.4000086252168793,0.8863024503157678
-1.4654554422180115,0.838718260949711
-1.3518929720239155,0.8596078771282564
-1.4519905099872523,0.9212342956011311
-1.444740208980612,0.922317579163578
-1.4217732238146374,0.8840412344645211
-1.3529837881679925,0.8701295765572924
-1.4621283065471267,0.9132760996797274
-1.1975012193532124,0.8371651873488594
-1.3607499665837988,0.8585797101717787
-1.3410388361730914,0.885979240516662
-1.440207725701021,0.8858665834207734
-1.519108296729581,0.9872874988903735
-1.4588436683367045,0.9904279737569233
-1.3591024087735282,0.9373204494784372
-1.6300300508327321,1.0338743670856978
-1.377459255884326,0.9097860625621507
-1.551677412633826,0.9265505359242329
-1.503297663808633,0.9281773883850097
-1.4922355477685345,0.9398866142500633
-1.333148440320846,0.8798398776646968
-1.4879120103762662,0.9207417393386186
-1.4316669580779948,0.9315932673487368
-1.514973766514239,0.9809981766142963
-1.430815156938805,0.965799774782507
-1.4999562714571493,0.9449537146034657
-1.5653768572257674,0.9670884635965756
-1.5344083622478684,0.8894719555455679
-1.4348251155092888,0.8960537890127375
-1.522485451664501,0.9725386924173983
-1.4493168082224062,0.9745980923731528
-1.4304503121886645,0.9006094566309972
-1.4458720073074636,0.8941612976190582
-1.1796247250590763,0.8506806009290957
-1.4631240454522505,0.9819684936045306
-1.524523413391155,0.9765976851885342
-1.3088614374104515,0.9349077567918017
-1.4141626565690837,0.9216748211147875
-1.5260287167172468,0.8544881445023118
-1.4311639580182705,0.8658980314025007
-1.5677695177364313,0.951404405954079
-1.4278764918258242,0.886987156311617
-1.5758782450431148,0.9992705899362584
-1.4976579154141583,0.9494943347704372
-1.5086372880439085,0.9723407472807564
-1.3952591289678238,0.9959872461620547
-1.4410142131337889,0.9992205316914864
-1.3250007625529827,0.9533673985625029
-1.6063385891732225,0.9810144373548347
-1.4655883894173944,0.9305078419255994
-1.2147583929695482,0.8267036243321371
-1.3147360783750182,0.9056129140090526
-1.3780036064308336,0.933545217485831
-1.1867188258382673,0.9008033810135416
-1.4083607990921998,0.9119456775567585
-1.319125814461956,0.8646861521579923
-1.4448145126356529,0.8943662661236677
-1.329378065017374,0.8591096365573417
-1.2918936312373621,0.8431453669693033
-1.4008403844830648,0.8741632434800761
-1.4136999364257914,0.8280945409749492
-1.386587902456705,0.8429379098969464
-1.3780685683278764,0.8279550509486402
-1.3531634068203982,0.9024605219630886
-1.3267677809351086,0.8583857850450491
-1.5122732456842372,0.9604524638232
-1.527778817318621,0.9386939978786071
-1.3762619895450678,0.8979773749596373
-1.4270320955940925,0.8748571966732213
-1.6102686888184912,0.9336796729473952
-1.238923776187674,0.8375369788420184
-1.2803753528844173,0.792225508741291
-1.3926954675723462,0.8631962502411024
-1.507121193814876,0.9498906497075971
-1.4583302873713175,0.9714379852603496
-1.4137521842810594,0.9574580149805093
-1.4238513069559433,0.9581049665585081
-1.3936050968440439,0.9058474867436687
-1.5891990058685268,1.0064345338617473
-1.4359738773513173,0.9727369715694354
-1.5176738190888779,0.9810682510907492
-1.5531027889414089,0.9538436606266253
-1.454110817124239,0.975936995315758
-1.6142074943316818,0.9870568485365959
-1.5494527371026265,0.9833338988291823
-1.4327570164561823,0.9052191231107376
-1.355868369340811,0.9235148873178306
-1.5040510372826486,0.9645995044194359
-1.4841426143162857,0.9248893711293819
-1.377234656163773,0.8319460543595054
-1.620876481412067,0.900110870402679
-1.3243644317153564,0.8198292492365594
-1.4525589702832875,0.8801572331045353
-1.390023657224312,0.9695432856881059
-1.2729601645329292,0.8937559119657592
-1.4143058196725267,0.9361039018802211
-1.2571219700263838,0.8753759056018788
-1.3129058397230604,0.8752266564691461
-1.3499520677802956,0.9157177145017216
-1.3258050219889814,0.9954313918633145
-1.483602225788863,0.9616263226095391
-1.425459610198885,0.9651376263497325
-1.3803888630079433,0.9237164498328688
-1.237748524346265,0.9309069078968233
-1.3325557184743697,0.9080199726135934
-1.3884249038265093,1.0028582854640447
-1.3854761106199762,0.9407440266585076
-1.1317006636089078,0.9159536999263049
-1.3366869865686706,0.9458530007957621
-1.305951582040855,0.9486045396572744
-1.2589576700185428,0.9294430849993407
-1.278358109483628,0.9556482687234541
-1.4531241866619458,0.9805932073444972
-1.2519031223945467,0.9349548013418876
-1.4580026630299656,0.9337419465974246
-1.5192942179925033,0.9064167965610426
-1.4227827612315715,0.9443837866338463
-1.3751081042583553,0.8791613737205667
-1.3479174735650379,0.927920352446916
-1.3011150184796751,0.9368270428969117
-1.3493248666548479,0.9443836360089103
-1.3361599488281968,0.92912702483619
-1.4889634225614468,0.9187155302172216
-1.2907120156158567,0.8934017406127803
-1.2426404467615724,0.8366749484718291
-1.3926018813939858,0.8687919389640519
-1.3812272827228171,0.9333986020719166
-1.528376809019357,0.9633040448931346
-1.3985057860532806,0.9468603467509954
-1.2260235121177692,0.9204381284518229
-1.3196522917976017,0.9029420768291447
-1.2658646631324362,0.8935197948394838
-1.4227401074065797,0.9165497227559822
-1.4579751313158495,0.9309175356800088
-1.5446929406795915,0.99803170774548
-1.5675216147762656,0.9763140448269635
-1.3422515487708269,0.8787431590498798
-1.2084386998979935,0.9131398016209139
-1.3026127087481452,0.9071109387868348
-1.3145890653456302,0.8914006665734051
-1.243129765407289,0.9364319737104816
-1.2264137492354144,0.8511839002572793
-1.3867422951049972,0.9097390212937515
-1.2895655497465843,0.8409607362013765
-1.358202681512747,0.8892974126354558
-1.4776205138264982,0.9605758871529338
-1.2320156062389858,0.7843062984944678
-1.4477316087305836,0.8922659765482341
-1.3454028827733093,0.858181021227645
-1.3734225728234697,0.8774715219052763
-1.412427497075058,0.9163559669890664
-1.4816156904783637,0.888584814081232
-1.3392468075781214,0.8961414663103296
-1.4619879805666578,0.9129623654190645
-1.502530447038337,0.9848638699601396
-1.373152140125718,0.9584584098116568
-1.5550593850502428,0.9037702031011177
-1.5801561305522043,0.9879127166852635
-1.5948826730695627,0.9451174316756498
-1.610911665100999,0.9567251991430596
-1.4128042333265565,0.9337020373722488
-1.5578462062811127,0.9611510621131927
-1.3032977591985584,0.9043270035397708
-1.5997841103499193,0.9347509526269853
-1.3587236347046125,0.9108834741316351
-1.2978843662988575,0.9110327346535272
-1.4522912151849148,0.9447070265885201
-1.3000273223758128,0.8596529750848245
-1.4216785635876845,0.9291514812271814
-1.459736102456723,0.934345392305321
-1.495830318776392,0.9657681232715722
-1.4547773488278697,0.9651116602766692
-1.4553058361005828,0.962150196187228
-1.536462936798494,0.98143023442622
-1.4768565962662346,0.9462874788600164
-1.5572598259191384,0.9587012593102401
-1.468714514659851,1.0177487464206512
-1.5761756461494474,0.897006564192385
-1.3492800838378243,0.9333846491339755
-1.4444397578643386,0.9511703629637746
-1.500418362608902,0.9345489032599735
-1.518158278518017,0.8941842902598904
-1.5839531132413343,0.984593517812399
-1.427365388361296,0.9455165832403982
-1.4743798509166512,0.9421411693550847
-1.4796681081818717,0.9530148839993605
-1.5635999076928044,0.9746649985554541
-1.4907711091343987,0.9623964858835793
-1.3457541174756855,0.8762571875231713
-1.344810028797577,0.9002764277555733
-1.419894780327853,0.987874266141896
-1.4838335557413613,1.024389574659053
-1.5644191978314803,1.0294506158275663
-1.4525291499855801,0.9380186154107806
-1.22571215822972,0.941162570349605
-1.318019945191926,1.0497058444200336
-1.603529115728146,1.0042984440666995
-1.437957107075811,0.9739080304698375
-1.4223792324714406,0.9307968846185121
-1.3670561208320111,0.9312814714855794
-1.3304309909541754,0.9052867704176042
-1.4490256125393115,0.9828424363683551
-1.4492724802895791,0.9484689166553129
-1.528232074322666,0.9400184875710974
-1.4660403804982025,1.0270116791497643
-1.3555759197219452,0.9711421159243796
-1.2335560199591156,0.9311926582783546
-1.3841902009323497,0.9241417505414282
-1.4387451813584535,0.9197094308238385
-1.4036837702353926,0.908362208748558
-1.4578133544821077,0.9530362983510547
-1.5472079992100904,0.9266223218735669
-1.4368251631427253,0.9565640608496484
-1.534408966394666,0.9946700606555791
-1.5861531671745106,0.9707395097896543
-1.6216753511574153,0.905789407734385
-1.5107982315672968,0.9252678116182262
-1.2840576888763549,0.9444119159461204
-1.2811559534194696,0.9751573260173385
-1.4166455728057181,0.9663583235116179
-1.6051513485172406,1.0139678692759562
-1.4832918096555625,0.9862968029062825
-1.5043119602183055,0.9861437296219063
-1.3487364816704257,0.951376940947895
-1.4584791200598128,0.9379021267116546
-1.2164465504145359,0.8827722723474318
-1.5967169606665055,0.9565005283200734
-1.2645734809472948,0.8572150856985741
-1.5322588736665237,0.9077075241491168
-1.4543727372460904,0.9519947774766465
-1.4019263229492194,0.856699588954715
-1.1292478061098425,0.8512058295740453
-1.439096382937384,0.9643736252769612
-1.3808868158397793,0.9946321908544162
-1.286742034712324,0.9297003360174259
-1.289573448536917,0.9185705349778166
-1.4008415760883104,0.9303842341484684
-1.3808264668003485,0.937326474402863
-1.4998935884086406,0.905828011264154
-1.2538272139587332,0.9265835523896494
-1.4755574111032186,0.8823951156858014
-1.411032775627839,0.9146320753925758
-1.4076361833753777,0.9410775629970176
-1.276700640117669,0.892793152396102
-1.388851957358285,0.9033509103476608
-1.5092353863882007,0.9375739227219232
-1.3973183806522942,0.8900754630380795
-1.416363761499147,0.9087643180975459
-1.2124175890206528,0.8895306791362386
-1.1447509723709204,0.8687269322168238
-1.482936618412908,0.9583367618214294
-1.4454707835242229,0.8857506377591324
-1.5178579251189006,0.9542447465802602
-1.6221935868363957,0.9029744856643928
-1.4806470437043182,0.8804597258504727
-1.3365640028125685,0.878694849149483
-1.5248793320006027,0.9774466480598456
-1.375650489546052,0.8354926896789878
-1.338771888032626,0.9112648531447402
-1.5295771390604784,0.9251556648506121
-1.3778560126079966,0.9618470734003999
-1.4209050977831823,0.9232932307215193
-1.428349680929148,0.9205786040847443
-1.4102994244276532,0.916454627254085
-1.358359457049445,0.8829180549196101
-1.7017977504331,1.006755554716806
-1.5081650062759326,0.9747453750063133
-1.5818501261419575,1.0183753509824813
-1.672380218677595,0.9359509356402784
-1.4496776975463752,0.8728810177239847
-1.5061842446871638,0.8689800958877213
-1.4076720768204694,0.8610223897443324
-1.5026320449077606,0.9663255295352913
-1.6633292016267736,0.9850430351437389
-1.4401780563430568,0.9348529796535522
-1.4531407572672355,0.980566933590638
-1.4382235329849555,0.9676998714449331
-1.522791935942879,0.9507174787675529
-1.421322990798782,0.9126776850549326
-1.485649209722983,0.9223437945807594
-1.5607647813815553,0.9792387500715133
-1.3655989274317375,0.8796339507357935
-1.4601617704441603,0.8851752520606251
-1.5874715263177406,0.8856013889009405
-1.3550461191962633,0.9402459255275415
-1.5357946080289335,0.9825034071752777
-1.3164825904811948,0.893489397740133
-1.4788630262531033,0.9941347676067802
-1.5100108280275177,0.9718966466118237
-1.430632423274308,0.9019876982507402
-1.3828691704567384,0.9254113199162024
-1.4701939991664013,0.9331287841073354
-1.6743229430574034,0.9283817109132853
-1.5703293354261416,0.9822667358676402
-1.4779644551091007,0.9914905956504088
-1.3991128494440075,0.8858742327249338
-1.4842994886239491,0.8576021564997723
-1.4269358537002286,0.8685346256503794
-1.4108858050481228,0.9134698919997108
-1.4157643736952346,0.8427040107183423
-1.397391496433261,0.8555402297845512
-1.286264103077905,0.8296282803764768
-1.3943181043598578,0.9060261218275872
-1.3027533377933938,0.9281705352738131
-1.2991655894375915,0.910685527277212
-1.2920697120180473,0.8694292192521134
-1.2276244204714886,0.8476541672045832
-1.3751894401477491,0.9261475521354349
-1.251244807957427,0.8832422081230338
-1.4796824765445304,0.9370338666863552
-1.3872945403439718,0.9268363434503102
-1.2068157176142242,0.8834712620142383
-1.2361187300350558,0.8928114826505757
-1.38501482282252,0.9818961215856022
-1.3542724759895857,0.9483267403156528
-1.4270625942423998,0.9599622530979032
-1.571847633369806,0.9862460470456047
-1.2563727668036024,0.8174080058280173
-1.4410671710787177,0.932479676686086
-1.336571687805097,0.9126249333281801
-1.4408940946759898,0.90411726196915565
-1.4537746698418519,0.9110751005111027
-1.3673643372997222,0.8645775066570894
-1.4638414378744173,0.8828363671470932
-1.4501642012804208,0.9069505316997378
-1.2706359003409216,0.9329197537546343
-1.325700369728439,0.8614707326582491
-1.4394034643955176,0.9250889780954302
-1.3114764240354153,0.8710369236629788
-1.4680059645079293,0.9403617583241858
-1.2009705014126832,0.8656063273124099
-1.3547206705201447,0.8745072937359593
-1.2914713124716468,0.9296197660790704
-1.379867775817026,0.9192273443120528
-1.5188752338707592,0.9163055472752911
-1.514670813998452,0.9614741337409762
-1.4638262459416957,0.9100365480656272
-1.3005494266183715,0.9097985033292704
-1.5864675250281952,0.910446452810046
-1.0907652991039072,0.8093394464959831
-1.4073824377433923,0.8886754898065283
-1.4370936093788587,0.9130175827346867
-1.3260672904582784,0.8990317498837361
-1.5189383672971042,0.9625392694033724
-1.595412176659025,0.967813528581262
-1.3524374815329225,0.8925029995137942
-1.4732943165125443,0.9358039432934484
-1.3799290336248922,0.9708761813971514
-1.4296135707818989,0.9580813855992388
-1.4953070438949392,0.9743475461471894
-1.5559937553183416,0.9571806301711411
-1.4672820916696465,0.9667554447932455
-1.569508794717838,1.0366361196482035
-1.460246454238383,0.9804987591842028
-1.5225063382444557,0.9760187438268286
-1.301858813520028,0.9252601012096748
-1.2387550530716867,0.8942221201079891
-1.3045214016353384,0.9640490212230339
-1.2706848014944925,0.8992124001378108
-1.4489277544753956,1.0054363818708627
-1.3835430323028304,0.9416445685391842
-1.4221290679167362,0.9598943643232278
-1.4502292954966243,0.9375388819325824
-1.5135612568840264,0.9577014540609546
-1.3477361390939802,0.933996828045139
-1.2644561241365797,0.8913162115223034
-1.2297767206815824,0.9321539277104425
-1.3409426412054737,0.953417655057332
-1.3535974313799635,0.9026140635932002
-1.2305472000277689,0.8801663059190633
-1.293491892690486,0.9162506645659064
-1.415984093382172,0.9133630545779868
-1.4446889181649787,0.9218690844050914
-1.3769465544520136,0.9218956157142802
-1.4923042220999228,0.9641382090639805
-1.2897566033564487,0.9369953645343214
-1.3489266757949667,0.9154672972828803
-1.4611578696933978,0.9002408800997977
-1.6020974828684242,0.8976492824209211
-1.4098533259526402,0.9440282318893423
-1.3711993024085896,0.9445208732591696
-1.2798070083739423,0.9076063617472666
-1.3673117620500639,0.9844604731028627
-1.4607831258660102,0.974957319529267
-1.603735083353632,0.9677129316995708
-1.4892474140654721,0.9401267154324069
-1.377867920199912,0.9387224585560682
-1.335986415149254,0.8827513835817892
-1.409792956471242,0.902218978165633
-1.332612578543046,0.9001517424629578
-1.402210245077682,0.9016165201932567
-1.34555042076683,0.9151395969048968
-1.433216583617717,0.9023708645209438
-1.309716975805877,0.8808350844022073
-1.3818156156557848,0.9507636874475106
-1.435242916227778,0.9995524521560324
-1.2696068255839148,0.8772538973032838
-1.3735481194101171,0.9320396334811275
-1.3830473748140903,0.9941550461125763
-1.3585548509631549,0.97491579240507
-1.3867009232993264,0.9589389425613051
-1.429284901075337,0.9425269588285857
-1.412177384584493,0.909114157090152
