WBIC,LakeName,US_L3NAME,ECO_LANDSC,HUC12_CODE,lat,long,SHAPE_AREA,SHAPE_LEN,Area,MaxDepth,MeanDepth,R_AREA,R_PERM,R_SLOPE,R_DARCY,R_LU06_11,R_LU06_21,R_LU06_22,R_LU06_41,R_LU06_42,R_LU06_43,R_LU06_82,R_LU06_90,R_LU06_95,cond,mg_average,ca_average,lake_MEAN,watershed_MIN,elevation_difference,mean_ann_wdrl_gals,slope2,slope3,slope4,slope5,slopenearest
589800,Mud Lake,Northern Lakes and Forests,North Central Forest,040301060503,45.9369373299999,-88.24583921,97724.0591985,1234.07717118999,24,15,NA,0.0815,644.7000122,6.3080001,-87.1,13.25,0.86,0,9.0799999,0,15.0900002,2.45,58.7700005,0,29,NA,NA,390.510829667,387.102996826,25.37665202200003,11573500,-0.00297302207345384,0.00132054812836887,0.00630787036168158,0.00132054812836887,-0.00297302207345384
42800,Cedar Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,040400030204,43.6604911599999,-88.1908896199999,61025.5657919,947.856301598999,15,19,9,0.0651,909,2.559,67.5999999999999,15.3599997,6.7600002,0,12.4399996,0,0,0,65.4400024,0,263,NA,NA,311.675102955,311.469177246,21.21140217200002,74068895.7142857,-7.39138085447744e-4,0.00476013324357951,0.00422174747845898,0.00476013324357951,0.00476013324357951
185300,Duck Lake,Northern Lakes and Forests,North Central Forest,040302020201,45.46746428,-88.9028900999999,96314.0578054999,1195.59557089,24,10,5,0.0794,484,2.868,107.9,12.8500004,0,0,12.0900002,0,13.8500004,0,52.6500015,0,35,NA,NA,489.822991677,489.792388916,34.893805197999995,0,0.00324691217152932,0.00250981102150514,0.00424690350475046,0.00250981102150514,0.00324691217152932
2498800,Little Pine Lake,North Central Hardwood Forests,Forest Transition,070300050801,45.5345680499999,-92.45361801,239126.903706,3079.47264403,59,14,NA,0.1775,311,4.217,-52.8,7.8299999,1.35,0,37.1300011,14.5900002,3.6600001,0.45,12.5600004,13.6300001,67,NA,NA,378.389798963,378.296508789,27.104067004,0,0.010103404240132,0.0058246646647859,0.00318705074356957,0.0058246646647859,0.010103404240132
45200,Crystal Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,040301010902,43.80633513,-88.01742686,521944.987173,4245.13650238999,129,61,20,0.2302,909,7.073,-76.2999999999999,17.3799992,7.8600001,15.6000004,21.8500004,0,0,0,24.7600002,0,376.5106383,NA,NA,284.121396913,283.980438232,42.67437945399996,0,-1.39785043532002e-4,0.0121821805762998,0.00156109491818639,0.0121821805762998,-1.39785043532002e-4
2452400,Beauregard Lake,Northern Lakes and Forests,Northwest Sands,070300010103,46.3419471799999,-91.5897857199999,353574.580322999,3814.59688304,87,20,11,0.2239,431,1.975,142,19.1599998,2.6800001,0,40.1500015,4.6900001,31.8400002,0,1.47,0,18,0.645,1.185,366.096886885,365.864135742,28.696875321999983,0,0.00643383118720867,0.00590480012002172,0.00365963371978794,0.00590480012002172,0.00643383118720867
999200,Little Frog Lake,North Central Hardwood Forests,Forest Transition,040302021501,44.7621829599999,-89.3691135899999,103709.639543,1415.66316624999,26,6,NA,0.0915,1256,1.228,-93.2,17.2700005,0,0,22.0799999,0,0,22.1900005,38.25,0.22,39,NA,NA,372.157054581,371.543457031,9.387928328999976,0,0.00137575130946423,0.0057502870781567,0.00216356317942244,0.0057502870781567,0.00137575130946423
2483600,Motyka Lake,Northern Lakes and Forests,North Central Forest,040103020605,46.2444702199999,-91.27912818,48438.8537851,925.024148955999,12,8,5,0.0628,671,2.2130001,-584.6,7.6399999,9.8699999,7.0100002,13.3800001,12.8999996,47.4500008,0,1.75,0,38,NA,NA,420.621806666,418.678405762,25.35103268900002,13257515.4285714,8.04392445796963e-4,0.00346747505252565,0.0041473010274727,0.00346747505252565,8.04392445796963e-4
2296500,McDermott Lake,Northern Lakes and Forests,Northern Highland,070500020307,46.0030024499999,-90.1608240399999,331336.834443,3589.08719897999,82,19,10,0.197,1032,4.204,-131.699999999999,20.8099995,11.3699999,0,6.6999998,0,23.1499996,0,33.5999985,0.05,61,NA,NA,485.152291095,484.626190186,14.83956071199998,9977500,3.28722039625635e-9,0.00238351475803184,6.54967464930767e-4,0.00238351475803184,3.28722039625635e-9
873950,Graber Pond,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,070900020603,43.1197167999999,-89.5070652999999,41620.5986304,974.413264124999,10,0,NA,0.0618,909,5.895,-23.6999999999999,19.7399998,3.5599999,11.1599998,0,0,0,30.4200001,0,0,NA,NA,NA,272.630303614,272.151947021,42.86081577099998,0,0.00666824856997752,-3.48752472631102e-4,0.00201241088832154,-3.48752472631102e-4,0.00666824856997752
2467900,Hammil lake,Northern Lakes and Forests,North Central Forest,070300020102,46.26180669,-91.30337418,313411.286436999,3215.74525677,77,50,20,0.1954,671,9.7259998,-1772.1,11,3.48,0,19.5,2,49.6399994,0,0,0,44.5,NA,NA,422.141800063,421.454498291,35.77043138199997,0,0.00119975137164835,0.00333770861735149,0.0031914149153941,0.00333770861735149,0.00119975137164835
2601e3,Yechout Lake,North Central Hardwood Forests,Forest Transition,070500070306,45.6983225299999,-91.7898954199999,189614.070200999,2405.92313444999,47,25,8,0.1374,588.2000122,2.895,-32.6,38.2099991,5.1700001,0,18.4099998,0,0,0,6.6199999,0,32,NA,NA,391.797960123,391.645385742,37.716840902,0,0.0022984299281585,0.00320282942219812,0.00263949622762329,0.00320282942219812,0.00320282942219812
2501300,Thorn Lake,Northern Lakes and Forests,Northwest Sands,070300020304,46.22503849,-91.6557039599999,137427.256491999,1863.55719212,34,6,4,0.1102,1032,6.3449998,-182.599999999999,5.7199998,4.6300001,0,67.8799973,6.5300002,0,0,10.6199999,0,25,0.375,1.145,335.57944201,335.493347168,14.93368054900003,0,0.00318944420200985,5.95750354360791e-4,0.00176761165316151,5.95750354360791e-4,0.00318944420200985
102100,Bughs Lake,North Central Hardwood Forests,Central Sand Hills,040302010804,44.06916056,-89.2622624899999,94958.7084789999,1115.68004584999,23,18,9,0.0751,1049,1.974,2,32.7599983,13.4499998,6.2600002,18.7700005,0,0,7.5900002,5.3299999,12.3800001,182,NA,NA,263.96457567,263.260040283,24.314324476000024,0,-6.53037333572679e-4,-5.44502985839234e-4,0.00123911427109687,-5.44502985839234e-4,-6.53037333572679e-4
504300,Rost Lake,North Central Hardwood Forests,Northern Lake Michigan Coastal,040301050505,45.05613391,-88.1399593799999,400682.81523,2659.46857937,99,29,10,0.1642,193,5.908,4.4,4.0799999,8.8900003,3.1099999,34.7700005,0,0,19.9099998,23.4500008,2.6199999,213,NA,NA,241.111891779,241.049728394,54.974350896999994,1813400,0.0145159010399749,0.0108530130503177,0.00428855004131403,0.0108530130503177,0.0145159010399749
2480600,Mack Lake,Northern Lakes and Forests,North Central Forest,070300020401,46.00050954,-91.8991683699999,324961.655486,2244.24116387999,80,13,8,0.1384,671,3.4059999,-740.899999999999,20.6599998,24.1299992,0,36.2000008,0,0.51,6.79,11.71,0,39,NA,NA,317.663829455,317.467254639,14.999500623000017,0,0.0012157080406047,0.0012034978290742,-2.81206592463296e-4,0.0012034978290742,0.0012157080406047
2731800,North Twin Lake,Northern Lakes and Forests,North Central Forest,070300020103,46.2050383699999,-91.1423699799999,208576.717735999,3812.24341209,52,25,10,0.2008,431,4.7620001,-776.6,14.1899996,15.8900003,0,15.6400003,9.5600004,35.1599998,0,9.21,0,42,NA,NA,430.744100365,430.029876709,24.021799293000015,0,0.00186545721265892,0.00302688379737842,0.00385269568955245,0.00302688379737842,0.00385269568955245
979100,Crystal Lake,Northern Lakes and Forests,Northern Highland,070700011004,45.5419529899999,-89.7066446,424720.628160999,2625.27368862999,105,22,16,0.1576,1032,5.5869999,-169.4,20.0499992,13.1400003,0,13.1400003,0,18.0200005,0.19,30.7700005,4.6999998,46.46153846,NA,NA,445.029653844,444.984741211,12.935891809999987,0,-4.0393701951416e-4,-4.70733387731552e-4,-3.11628628684584e-4,-4.70733387731552e-4,-4.70733387731552e-4
2901100,Bass Lake,Northern Lakes and Forests,Northwest Sands,040103020603,46.44147762,-91.26341229,325804.349550999,2374.21152575,81,43,15,0.1477,1032,2.26,-149.5,16.6599998,0,1.49,35.75,14.0200005,19.8400002,0,12.2600002,0,21,NA,NA,317.615488198,317.571533203,36.17262825700004,0,0.00422351540361988,0.00539337837166555,0.00298248547143539,0.00539337837166555,0.00539337837166555
184300,Dark Lake,Northern Lakes and Forests,Forest Transition,040302020305,45.16651865,-88.7881410699999,138522.882906,1681.26244513,34,13,NA,0.1081,530,4.585,36.1,9.8999996,0,0,24.7900009,0,0,0,64.8499985,0.46,143,NA,NA,394.722114018,391.948669434,31.73714501500001,14866810,-0.00101038426392865,0.00372637466432681,0.00152272735183565,0.00372637466432681,-0.00101038426392865
194800,Oak Lake,Northern Lakes and Forests,North Central Forest,040302020201,45.473297,-88.9398352999999,203883.82227900001,1688.92198404,50,47,NA,0.1082,484,2.2420001,353.4,18.5799999,0,0,81.4199982,0,0,0,0,0,24,NA,NA,497.418767527,497.403259277,35.98327104700002,0,0.010718723176438,0.00997247991788406,0.0149806091107801,0.00997247991788406,0.0149806091107801
783750,Strickers Pond,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,070900020604,43.0872176,-89.5098433,34778.1536759,737.702236667999,9,0,NA,0.0516,909,1.456,152,86.4300003,0,7.5599999,3.29,0,0,0,2.71,0,128,NA,NA,280.365356445,280.35256958,55.71481323300003,0,-0.0157758985169065,0.00634432942936657,0.00250179135924259,0.00634432942936657,-0.0157758985169065
502e3,LaFaye Lake,Northern Lakes and Forests,North Central Forest,040301080105,45.7133311799999,-88.39333756,207957.580843,1712.06015179,51,38,NA,0.1099,671,2.132,193.5,14.9200001,6.0999999,0,2.9100001,0,18.8400002,2.8199999,51.1399994,0,33,NA,NA,445.632021432,445.601165771,57.373990531000004,0,0.00191703838760128,0.00558858592315225,0.0065240892699772,0.00558858592315225,0.00191703838760128
182200,Big Twin Lake,Northern Lakes and Forests,North Central Forest,040302020206,45.35493058,-88.91487374,267687.071491,3359.19444745,66,35,14,0.1972,671,7.4660001,-280.8,11.3100004,10.1899996,1.17,30.6299992,0,5.1199999,11.8699999,21.6499996,1.37,170.25,NA,NA,462.724427408,462.452087402,19.17870979899999,196827363.571429,0.00546384050680632,-8.56448927047089e-4,9.79107951660063e-4,-8.56448927047089e-4,0.00858566707775777
1856500,Jerms Lake,Northern Lakes and Forests,Northern Highland,070500020201,45.91334108,-89.87513221,279410.42277,2025.76718265,69,38,22,0.1286,1032,5.119,-243.7,13.4499998,3.8900001,0,52.2599983,0,7.8499999,0,21.7000008,0,17,NA,NA,482.711170703,482.195953369,24.46348139700001,0,2.35555804541201e-4,1.4656901706591e-4,7.31769695932116e-5,1.4656901706591e-4,2.35555804541201e-4
2450900,Bass Lake,Northern Lakes and Forests,Northwest Sands,070300010502,45.7912874,-92.23429903,331866.884736999,5164.15448403,82,18,5,0.2859,824,3.2190001,-264.6,28.5799999,10.21,0,26.2299995,6.4000001,12.5600004,0,9.0900002,6.54,25,NA,NA,301.444402395,300.244812012,8.176660836999986,0,0.00300558482230276,0.00149559956490234,0.00229195326936321,0.00149559956490234,0.00826106696652469
1855100,Howe Lake,Northern Lakes and Forests,North Central Forest,070500050103,45.08524027,-91.3132082,269949.656825,2511.96350308999,67,39,18,0.1529,152.1999969,3.1700001,-175.7,20.3400002,3.3399999,0,40.1599998,0,5.4299998,0,30.7399998,0,35.75,NA,NA,311.217754785,311.185974121,22.670581396999978,0,0.00173577906602253,8.03182569455904e-4,0.00207172705929578,8.03182569455904e-4,0.00173577906602253
101600,Bing Lake,North Central Hardwood Forests,Central Sand Hills,040302010703,44.0569186,-89.4881776,31708.443113,704.810349161999,8,31,NA,0.0511,1217,14.6400003,-115,23.0900002,7.4400001,0,0,13.6999998,3.72,0,52.0600014,0,158,NA,NA,293.590659542,293.473266602,81.56104333899998,0,0.00464722278395484,0.00279022785899082,0.00244700637565695,0.00279022785899082,0.00464722278395484
189100,Kating Lake,North Central Hardwood Forests,Forest Transition,040302021603,44.5056509899999,-89.10843155,66477.7146298,997.663660077,16,20,10,0.0677,530,5.4749999,-10.2,15.5100002,23.0400009,19.5,13,0,2.22,5.3200002,21.4200001,0,133,NA,NA,286.853445681,286.791809082,32.888955442,0,0.0025102969538664,-0.00130681429028037,2.97006772733279e-4,-0.00130681429028037,-0.00130681429028037
1851900,Green Lake,Northern Lakes and Forests,North Central Forest,070500070102,45.7450401199999,-91.51759801,66381.017842,1688.89082573,16,35,12,0.0999,311,6.9530001,-101.1,20.0200005,15.0200005,0,64.9700012,0,0,0,0,0,17,NA,NA,401.17239788,401.04486084,39.65496418099997,21827973.2857143,-0.00365979037914307,0.0147431307270988,0.00563724153948439,0.0147431307270988,-0.00365979037914307
427300,Shay Lake,Northern Lakes and Forests,Forest Transition,040301040101,45.2594676399999,-88.64622124,191620.530165,2832.60545473,47,36,NA,0.1426,671,5.388,-921.8,17.8099995,15.3599997,2.8800001,13.25,0,2.0999999,0,47.5499992,1.05,116.5,NA,NA,399.345623642,394.329406738,40.939959853999994,37981928.5714286,-7.66722918422557e-4,0.00207724006831855,0.00626356589370548,0.00207724006831855,0.00207724006831855
1005600,Moccasin Lake,Northern Lakes and Forests,North Central Forest,070700010702,45.44585828,-89.2699879399999,458440.955718,5115.68227414,113,38,10,0.2802,484,3.3099999,-90.7,8.6400003,22.2299995,0,14.6000004,3.6400001,23.5900002,0,27.2999992,0,50,NA,NA,509.700236901,509.17074585,24.266071693000015,0,-4.96225861687013e-5,0.00289821912754071,0.00271692454620212,0.00289821912754071,-4.96225861687013e-5
2768900,Moon Lake,Northern Lakes and Forests,Northwest Sands,040103010804,46.55464322,-91.40902526,164215.992434,1578.50664665,41,24,10,0.1016,798.5999756,6.947,-695.3,11.3199997,5.71,11.6099997,46.1599998,4.04,11.4200001,0,2.8499999,0,67.3,NA,NA,333.778498912,333.563568115,30.17221519900005,24081875,0.00634457759184187,0.00713506352578276,0.00485155842410244,0.00713506352578276,0.00634457759184187
1873600,Perch Lake,Northern Lakes and Forests,North Central Forest,070500010503,45.90108412,-90.95367378,511291.762754,3848.82733642999,126,24,10,0.225,443.2999878,4.164,-129,18.6700001,5.73,0,59.4199982,0,3.24,1.51,0,0,22,NA,NA,423.685608597,423.328308105,18.935118941999974,5e4,0.00149012364120152,0.00485520016379308,0.00179391166377897,0.00485520016379308,0.00179391166377897
1861400,Little Dummy Lake,North Central Hardwood Forests,Forest Transition,070500070201,45.5784731899999,-91.9881994699999,172747.443272,2025.5212652,43,44,13,0.1205,311,4.8000002,-55.3,9.96,0,0,41.7400017,0,26.3099995,0,21.1599998,0.83,20.2,NA,NA,376.526071867,376.46963501,28.61144034,286700,6.32138243504107e-4,0.00350199369848461,0.00339516715732091,0.00350199369848461,6.32138243504107e-4
1870300,Nice Lake,Northern Lakes and Forests,North Central Forest,070500070302,45.6921337699999,-91.6003117399999,546261.94417,3080.96057577,135,11,6,0.1805,311,1.446,-200.9,24.8799992,1.5,0,22.5499992,14.0200005,3.49,0,28.1399994,0,41,NA,NA,406.312250232,405.990020752,15.899114514000019,0,0.00522569322836811,0.00438759545735796,0.0115177981664072,0.00438759545735796,0.0115177981664072
2046500,Windfall Lake,Northern Lakes and Forests,North Central Forest,070500010507,45.66413757,-91.2109899099999,420602.008139999,2634.8025234,104,16,12,0.1629,824,5.1739998,-184.5,16.1499996,22.8400002,4.8499999,14.9799995,5.8899999,3.5599999,11.54,2.7,0,37,NA,NA,356.940031747,356.866912842,22.455567618000032,0,2.50608442910673e-4,4.60516509557589e-4,0.00321135402489574,4.60516509557589e-4,0.00321135402489574
2466400,Goose Lake,Northern Lakes and Forests,Northwest Sands,070300010405,45.8650853199999,-91.94289611,149845.932001,2283.88908674999,21,11,5,0.1134,700.9000244,5.1789999,-43.8,14.0200005,0,0,49.7299995,0,34.1300011,0,0,2.1199999,34,NA,NA,323.775142963,323.633636475,18.333316509999975,0,0.00402908559955133,2.87527341071451e-4,0.00186311534660341,2.87527341071451e-4,0.00402908559955133
2092500,Axhandle Lake,Northern Lakes and Forests,North Central Forest,070500070404,45.2807953,-91.4854390999999,348440.620518999,4800.35742407999,86,73,19,0.2381,311,7.7729998,-293.199999999999,20.3700008,6.2199998,0,57.6199989,0,5.29,0,10.5,0,25.92307692,NA,NA,333.199126636,333.13494873,42.06466730899996,335446608.666667,0.0126406998865091,0.00241458580932578,0.00233598817768523,0.00241458580932578,0.0126406998865091
2433800,Reed Lake,Northern Lakes and Forests,North Central Forest,070500010302,45.97994631,-91.2460619099999,290131.885362999,3488.74177139999,72,17,8,0.2103,671,4.152,-106.2,24.7299995,12.1300001,1.85,37.6100006,0,6.04,0,13.6000004,4.04,67,NA,NA,406.280613893,406.029418945,26.267359740000018,0,-0.0013880892158381,-4.73398242026615e-4,0.00102990758506502,-4.73398242026615e-4,-0.0013880892158381
1882900,Spring Lake,Northern Lakes and Forests,Northwest Sands,070300020203,45.8270369199999,-91.55815968,177339.44169100001,3244.3954094699902,44,13,NA,0.1753,311,5.119,-394,20.4799995,7.4200001,0,42.5,0,0,3.5899999,18.7099991,0,23,NA,NA,399.969297689,399.752655029,21.95327921500001,5941675,-2.84439920386626e-7,0.00100010219108444,0.0010283691408329,0.00100010219108444,-2.84439920386626e-7
1001e3,Long Lake,Northern Lakes and Forests,North Central Forest,070700020301,45.4298373999999,-89.47729304,482433.731121,8647.70488174999,119,64,NA,0.4818,484,9.842,-48.7,14.0900002,27.8099995,1.33,39.6599998,0.91,5.6399999,0,8.6800003,0,30.38888889,0.25,1.6,530.264023484,529.635864258,43.065932571000076,0,0.00263645493882506,0.0135577705400859,0.0077183470311104,0.0135577705400859,0.00263645493882506
182100,Hills Lake,North Central Hardwood Forests,Central Sand Hills,040302022002,44.1508117699999,-89.1578946,504572.380994,4226.74489825999,125,22,12,0.2469,1049,6.8340001,-112.2,25.7600002,8.5900002,0,22.3999996,3.6900001,6.7199998,0,31.6299992,0,223.4210526,12.63636364,22.54545455,264.554746367,263.829162598,25.832094452999968,0,0.00178314651718238,0.00125596918566671,0.00359299854101388,0.00125596918566671,0.00178314651718238
1405200,Big Bass Lake,North Central Hardwood Forests,Forest Transition,070700030102,44.72293424,-89.43389976,716035.972038,3287.24255993999,177,13,5,0.2002,1256,1.178,-74.5,15.7299995,1.2,0,22.5799999,2.6500001,2.9000001,20.5799999,24.5200005,0,193.2083333,NA,NA,356.912715597,356.572662354,6.160953837000022,0,-0.00900720542637651,0.00486910863748009,9.48185773569892e-4,0.00486910863748009,0.00486910863748009
2753900,Ahmeek Lake,Northern Lakes and Forests,Northwest Sands,040103010804,46.52285079,-91.46626306,215085.790662,2553.33356596,53,24,10,0.1549,1032,5.059,-84.1,23.1800003,1.6799999,2.0699999,54.9399986,0,13.1700001,0,2.45,0,54,NA,NA,346.001074798,345.919372559,45.928643220000026,24081875,0.00479102359875168,0.0055286375603165,0.00626401722358027,0.0055286375603165,0.00479102359875168
190100,Lime Lake,North Central Hardwood Forests,Central Sand Hills,040302021804,44.4208063999999,-89.3451161499999,183814.669671999,1697.12768477,45,31,NA,0.0964,1033,9.283,-183.3,17.8400002,17.6399994,0,7.9899998,0,0,50.3100014,2.8,3.4200001,340.3333333,NA,NA,322.520698498,322.453094482,29.86937718600001,0,-0.00110604774324863,0.00272025416413343,0.0047117817256954,0.00272025416413343,-0.00110604774324863
104700,Sharon Lake,North Central Hardwood Forests,Central Sand Hills,040302010701,43.9772629499999,-89.3834519699999,191654.29869,2305.96571275,47,30,10,0.1359,1049,1.8789999,-10.1,46.5099983,6.4000001,0,1.03,0,0,18.5400009,21.8500004,5.6700001,154.0666667,NA,NA,257.238853263,251.953445435,9.016609383000002,0,0.00285054007311445,0.00274918413001963,0.00185829657183704,0.00274918413001963,0.00285054007311445
2761900,Five Island Lake,Northern Lakes and Forests,Northwest Sands,040103020602,46.51283095,-91.34856888,201524.134110999,3300.36781656999,50,24,13,0.153,1032,10.5939999,-2163.4,21.6299992,0,0,78.3700027,0,0,0,0,0,18,NA,NA,336.022913072,333.332336426,45.32315626400003,39045337.5,-0.00232015220768334,0.00303114990320502,0.00289013311678817,0.00303114990320502,-0.00232015220768334
64e3,Pigeon Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,040301010801,43.9868925099999,-87.8738712499999,322494.081162,2682.17869035,80,67,20,0.1536,82,4.6409998,3.8,17.7700005,11.2600002,16.9300003,15.6300001,0,0,0.78,35.8699989,0,414.16,NA,NA,268.273307684,267.935760498,29.904487726000013,0,8.5805335004894e-4,0.00322450180287959,0.00332214406231643,0.00322450180287959,8.5805335004894e-4
2954700,Red Bass Lake,Northern Lakes and Forests,North Central Forest,040201010303,46.2,-89.6599999999999,109630.279085,2232.71573156,27,22,NA,0.1238,182,6.5710001,-152.9,19.4699993,4.6799998,0,17.2000008,0,2.9100001,0,48.8699989,0,33,0.676,1.81,517.923208388,517.882507324,28.32038292099992,0,0.00647474065661559,0.00545424339644223,0.00388034149623623,0.00545424339644223,0.00647474065661559
974700,Bullhead Lake,Northern Lakes and Forests,Northern Highland,070700010803,45.8843055,-89.71408273,141414.049157,1571.51657034999,35,16,NA,0.0985,1032,2.148,-150.599999999999,11.4700003,8.3199997,5.1799998,3.96,0,16.2399998,0,54.2099991,0,34,0.3,1.19,485.325325764,483.794036865,6.971915447000015,0,7.05446355081832e-4,0.00180927295964047,0.00118839030869946,0.00180927295964047,0.00180927295964047
181800,Bass Lake,North Central Hardwood Forests,Northeast Sands,040302020602,44.8708212,-88.5009368999999,327846.720253999,2271.75006072999,81,24,NA,0.1423,1256,3.618,-63.7,20.7999992,0,0,47.9300003,0,2.25,5.6900001,14.5500002,0,109,4.466666667,10,254.52637391,254.422607422,11.499810171999997,0,0.00141946085945876,0.00141185340233718,0.00150677745663408,0.00141185340233718,0.00141946085945876
2757900,Carlin Lake,Northern Lakes and Forests,Northern Highland,040201010303,46.2,-89.7699999999999,626559.616716,4454.82420094,155,36,NA,0.2619,289.2000122,6.6719999,-125.4,26.9200001,4.4299998,0,32.5299988,0,19.7399998,0,11.04,0,19,0.33,1.26,499.272306059,499.205810547,31.915010835999965,0,0.00619079646393716,0.00193850550942448,0.00236207909545898,0.00193850550942448,0.00619079646393716
1842500,Crystal Lake,Northern Lakes and Forests,Northern Highland,070500020305,46.16511982,-90.11139409,363036.123108999,3353.50524704,90,46,17,0.199,431,5.4790001,-56.1,18.1900005,9.1000004,0,43.0200005,0,13.6700001,0,13.8199997,0,15,NA,NA,484.940598582,483.581115723,24.98860063699999,11309307.1428571,0.00102920932609752,0.00227473209292683,0.00214691305396227,0.00227473209292683,0.00214691305396227
2771200,Phantom Lake - Staff Gage,Northern Lakes and Forests,Northwest Sands,040103020602,46.4938849999999,-91.2962799999999,184120.191314,1759.28574972,45,35,NA,0.1115,1032,6.2839999,-314.699999999999,15.8699999,0,0,71.5699997,0,11.0299997,0,0,0,20,0.49,1.46,324.92974645,324.431518555,56.834871469999996,39045337.5,0.0124362298100108,0.00718395260463126,0.00255213915000696,0.00718395260463126,0.0124362298100108
2468800,Henderson lake,Northern Lakes and Forests,North Central Forest,070300010105,46.3371603,-91.4984160199999,131819.781759,1684.83547157,33,5,3,0.1073,1032,4.645,-307.6,8.3900003,0,3.3599999,79.0299988,0,4.3800001,0,2.52,0,102,NA,NA,348.719899649,347.770812988,21.953623300000004,0,8.3584278593915e-4,-0.00634498171788753,-0.00201913171454701,-0.00634498171788753,8.3584278593915e-4
1863e3,Loon Lake,Northern Lakes and Forests,Forest Transition,070500050105,45.24740426,-91.4670209599999,541858.154556,5525.10755088,134,9,NA,0.2697,1109.0999756,2.003,-70.7,17.7600002,4.8600001,0,42.0099983,0,0,6.0100002,14.2399998,15.0500002,44,0.44,0.82,327.721451301,327.390289307,17.231856804000017,69975408.0833333,4.69111704102357e-4,-6.25898236395999e-5,0.00113108525339126,-6.25898236395999e-5,-6.25898236395999e-5
2047300,Wyandock Lake,Northern Lakes and Forests,Northern Highland,070500020201,45.91715665,-89.8392199799999,353524.480493,2419.80347281,87,47,NA,0.1502,1032,4.4959998,-158.599999999999,16.3099995,1.8,0,24.8999996,7.1199999,12.1800003,0,37.2200012,0.47,18,NA,NA,483.46541572,482.664916992,19.879341360000012,0,0.00147379262670311,2.61289265323156e-4,0.00107695239953911,2.61289265323156e-4,0.00147379262670311
2482900,Minnow Lake,Northern Lakes and Forests,Northwest Sands,070300010505,45.9705617899999,-92.30920367,227938.737056,2019.81951157999,56,50,28,0.1223,671,7.3369999,-1294.9,17.6599998,9.8900003,0,42.6800003,0,26.0799999,0,3.6800001,0,102,NA,NA,291.131883679,290.964813232,44.43693345999998,0,0.00390782688190519,5.8791375461397e-4,0.00421969705459592,5.8791375461397e-4,0.00390782688190519
2481600,McLain Lake,Northern Lakes and Forests,Northwest Sands,070300020310,46.04806627,-91.9490452499999,577986.521613999,2947.47871613,143,30,11,0.1814,1032,5.329,-937.7,23.8700008,17.9699993,0,29.1100006,2.54,15.5500002,0,0.77,6.9499998,41,NA,NA,302.424188784,302.310913086,32.71277410699997,0,0.00370192233313949,0.00236532911234168,-8.96159860787019e-4,0.00236532911234168,0.00370192233313949
2468700,Hayden Lake,Northern Lakes and Forests,Northwest Sands,070300010506,45.9818314099999,-92.3540573599999,233308.062344,2015.67139015,58,12,NA,0.1269,1032,2.7620001,-901.3,20.25,0.55,0,52.7999992,10.0100002,10.1599998,0,3.55,0,52,NA,NA,287.485872076,287.36529541,19.656065179999985,15451658.0535714,3.87686122513779e-4,2.28757718853985e-4,0.00479485453103781,2.28757718853985e-4,0.00479485453103781
1873900,Peufald Lake,Northern Lakes and Forests,North Central Forest,070500070102,45.73630708,-91.5820415999999,109077.450778,2949.29529989,27,28,NA,0.1554,311,7.0900002,-477.4,26,11.4499998,2.25,35.9099998,8.5600004,4.5700002,0,9.7200003,1.54,12,NA,NA,399.392299739,399.263824463,36.98410407,21827973.2857143,0.00713070112152775,0.00780878269427829,0.00547674678425289,0.00780878269427829,0.00713070112152775
976800,Chickaree Lake,Northern Lakes and Forests,Northern Highland,070700010404,45.9062847599999,-89.3581938899999,116936.135337999,1493.75314912,29,11,NA,0.0933,1032,3.6099999,-118.2,22.3999996,10.6099997,0,18.0100002,0,13.9300003,0,35.0499992,0,19.6,0.41,0.875,491.10917302,489.100921631,27.856220046000033,0,0.00113796148423638,-2.97413676923988e-4,-2.97644062648476e-4,-2.97413676923988e-4,0.0113502526303669
2674200,Des Moines Lake,Northern Lakes and Forests,Northwest Sands,070300020405,45.9966125199999,-92.1350139099999,869534.244890999,4671.01124032,215,37,23,0.2713,1032,4.6739998,-120.7,33.6500015,8.6300001,1.22,26.5799999,1.73,21.8600006,0,5.3400002,1,94,NA,NA,299.121825685,296.475494385,19.29266406100004,0,0.00408250670680047,0.00111474845200488,0.00249025291183378,0.00111474845200488,0.00408250670680047
1872500,Patterson Lake,Northern Lakes and Forests,Northern Highland,070500030206,45.97273416,-90.17240911,263305.258771,2889.20857467999,65,34,15,0.1667,1032,4.3590002,-112.5,25.6800003,2.6400001,0,35.0900002,2.8199999,14.5799999,0,15.6000004,0,25,NA,NA,484.939640167,482.850097656,18.413692352999988,0,0.00283678705852985,0.00304469912759055,0.00328597044081092,0.00304469912759055,0.00283678705852985
427900,Star Lake,Northern Lakes and Forests,Forest Transition,040301040101,45.2265841099999,-88.58509273,231812.058395,2297.33096801,57,21,NA,0.137,671,6.3319998,-709.899999999999,17.6599998,17.0100002,0,23.1399994,0,2.1900001,0,40,0,150,NA,NA,361.225243159,356.221832275,18.173499516999982,37981928.5714286,0.00104411819599843,0.00755673275310444,0.00606318865034564,0.00755673275310444,0.00104411819599843
