LakeID,Date,precipCMDV,Value
418700,1978/11,197.78025,2020.824
418700,1978/12,168.76475,2075.688
418700,1979/02,110.8576667,2151.888
418700,1979/03,152.7405833,2228.088
418700,1979/05,140.3869167,2276.856
418700,1979/06,190.978,2176.272
418700,1979/08,263.2200833,2136.648
418700,1979/09,234.9044167,2093.976
418700,1979/10,264.5325833,2054.352
418700,1981/08,155.3255,1862.328
421600,2015/08,318.3273333,496.824
421600,2015/09,353.4313333,501.396
421600,2015/10,372.6266667,442.976
421600,2015/11,398.56625,441.96
421800,1973/09,488.3496667,28587.192
421800,1975/07,327.8053333,28767.024
421800,1979/08,353.3330833,28565.856
421800,1981/08,194.6925,28315.92
421800,1983/06,199.7723333,28605.48
425600.3,1975/07,250.0929167,29190.696
425600.3,1979/08,337.9445833,29215.08
425600.3,1981/08,211.8948333,29080.968
425600.5,2015/08,184.746,554.736
425600.5,2015/09,210.9484167,589.28
425600.5,2015/10,236.8871667,550.164
425600.5,2015/11,266.4624167,571.5
427300,1976/07,136.12275,27624.024
427300,1979/08,263.2200833,27873.96
427300,1981/08,155.3255,27590.496
427900,1979/01,134.52875,29257.752
427900,1979/08,258.012,29586.936
427900,1981/08,147.59675,29315.664
428100,1979/08,351.1105833,29218.128
428100,1981/08,224.7634167,29111.448
439500,1975/07,275.5078333,28462.224
439500,1979/08,393.4545,28413.456
439500,1981/08,263.8640833,28136.088
439800.1,1936/08,-341.4984167,1229.214857
439800.1,1936/09,-334.5733333,1241.7552
439800.1,1936/10,-328.30725,1226.767448
439800.1,1936/11,-364.3465,1202.7408
439800.1,1937/04,-415.5725833,1423.181538
439800.1,1937/05,-415.1356667,1483.0425
439800.1,1937/06,-432.0986667,1443.736
439800.1,1937/07,-449.5519167,1331.976
439800.1,1937/08,-461.836,1228.109538
439800.1,1937/09,-437.7268333,1153.529455
439800.1,1937/10,-406.3911667,1133.024727
439800.1,1938/04,-426.4661667,1456.944
439800.1,1938/05,-359.08475,1495.697143
439800.1,1938/06,-313.9119167,1502.664
439800.1,1938/07,-274.4841667,1460.862857
439800.1,1938/08,-211.2291667,1417.32
439800.1,1939/04,-180.702,1679.448
439800.1,1939/05,-151.3994167,1649.306667
439800.1,1939/06,-50.59716667,1702.138667
439800.1,1939/07,-73.27083333,1674.368
439800.1,1939/08,-56.34583333,1601.216
439800.1,1939/09,-39.95025,1576.578
439800.1,1939/10,-61.136,1521.333
439800.1,1939/11,-112.7985833,1504.018667
439800.1,1939/12,-140.5285833,1517.904
439800.1,1940/04,-234.0888333,1697.736
439800.1,1940/06,-71.828,1667.256
439800.1,1940/07,-59.16308333,1647.444
439800.1,1940/08,-7.62375,1676.4
439800.1,1940/09,-25.43166667,1617.133333
439800.1,1940/10,-36.52041667,1569.72
439800.1,1940/11,-8.46925,1591.733333
439800.1,1940/12,-29.77316667,1637.792
439800.1,1941/01,-59.68333333,1731.602667
439800.1,1941/02,-103.5474167,1744.218
439800.1,1941/03,-141.3845833,1736.344
439800.1,1941/04,-150.04475,1732.026
439800.1,1941/05,-119.3635,1681.48
439800.1,1941/06,-136.8258333,1635.252
439800.1,1941/07,-131.20925,1551.051
439800.1,1941/08,-9.155083333,1500.293333
439800.1,1941/09,72.676,1569.381333
439800.1,1941/10,140.1283333,1704.170667
439800.1,1941/11,114.1420833,1741.17
439800.1,1941/12,93.67491667,1744.133333
439800.1,1942/01,45.25308333,1802.722667
439800.1,1942/04,-1.671583333,1857.756
439800.1,1942/05,93.65266667,1884.341333
439800.1,1942/06,129.8199167,1925.658667
439800.1,1942/07,171.5776667,1875.536
439800.1,1942/08,165.664,1818.64
439800.1,1942/09,274.0140833,1868.424
439800.1,1942/10,267.2485833,1966.976
439800.1,1942/11,252.3214167,1975.104
439800.1,1943/04,124.22475,1812.9504
439800.1,1943/05,155.5964167,1814.576
439800.1,1943/06,270.2640833,1881.922286
439800.1,1943/07,262.4989167,1837.944
439800.1,1943/08,304.60375,1744.218
439800.1,1943/09,281.0225,1683.173333
439800.1,1943/10,265.2751667,1642.872
439800.1,1943/11,257.3280833,1632.373333
439800.1,1943/12,192.3134167,1637.792
439800.1,1944/04,62.67441667,1700.784
439800.1,1944/05,100.2406667,1706.2704
439800.1,1944/06,172.6548333,1715.008
439800.1,1944/07,159.1266667,1631.696
439800.1,1944/08,168.2855833,1564.386
439800.1,1944/09,185.5225833,1512.485333
439800.1,1944/10,139.94375,1456.605333
439800.1,1944/11,142.8368333,1449.324
439800.1,1944/12,94.24558333,1476.586667
439800.1,1945/01,52.14175,1475.909333
439800.1,1945/02,55.33641667,1512.57
439800.1,1945/03,28.59341667,1569.042667
439800.1,1945/04,63.17991667,1569.1104
439800.1,1945/05,110.0436667,1548.003
439800.1,1945/06,130.45475,1598.168
439800.1,1945/07,149.6525833,1587.669333
439800.1,1945/08,181.2355,1532.128
439800.1,1945/09,198.7181667,1509.522
439800.1,1945/10,169.1205,1475.232
439800.1,1945/11,233.7289167,1534.16
439800.1,1945/12,198.3595833,1558.544
439800.1,1946/01,203.0908333,1615.44
439800.1,1946/02,156.2073333,1634.49
439800.1,1946/03,129.84675,1667.933333
439800.1,1946/04,75.38941667,1585.976
439800.1,1946/05,89.17491667,1497.7872
439800.1,1946/06,210.7874167,1525.524
439800.1,1946/07,205.1606667,1596.813333
439800.1,1946/08,191.1885,1502.664
439800.1,1946/09,218.1761667,1460.669333
439800.1,1946/10,220.2938333,1430.274
439800.1,1946/11,226.7950833,1487.085333
439800.1,1946/12,195.5039167,1507.405333
439800.1,1947/03,49.59241667,1487.424
439800.1,1947/04,69.46966667,1530.858
439800.1,1947/05,83.26941667,1521.290667
439800.1,1947/06,96.75408333,1480.989333
439800.1,1947/07,81.3725,1435.608
439800.1,1947/08,97.35533333,1343.152
439800.1,1947/09,110.72675,1305.221333
439800.1,1947/10,83.81766667,1276.773333
439800.1,1947/11,70.11575,1294.638
439800.1,1947/12,27.38491667,1316.736
439800.1,1948/01,-16.89416667,1343.152
439800.1,1948/03,-80.90875,1447.461333
439800.1,1948/04,-85.752,1406.3472
439800.1,1948/05,-125.4960833,1324.6608
439800.1,1948/06,-109.7455,1237.488
439800.1,1948/07,-76.62125,1233.424
439800.1,1948/08,-70.87358333,1224.0768
439800.1,1948/09,-93.15066667,1204.298667
439800.1,1948/10,-130.73,1120.521
439800.1,1948/11,-77.45725,1166.029333
439800.1,1948/12,-118.6375,1221.6384
439800.1,1949/01,-139.28525,1242.3648
439800.1,1949/02,-188.47625,1278.636
439800.1,1949/03,-214.1338333,1308.354
439800.1,1949/04,-242.76175,1291.7424
439800.1,1949/05,-245.3485833,1278.805333
439800.1,1949/06,-189.3891667,1238.25
439800.1,1949/07,-102.631,1256.453333
439800.1,1949/08,-116.72,1215.716571
439800.1,1949/10,-86.49366667,1195.832
439800.1,1950/02,-155.2221667,1051.56
439800.1,1950/03,-159.8103333,1234.44
439800.1,1950/04,-149.5696667,1307.592
439800.1,1950/05,-136.20275,1336.548
439800.1,1950/06,-126.3359167,1447.8
439800.1,1950/07,-65.271,1416.304
439800.1,1950/08,-43.41966667,1405.128
439800.1,1950/09,-66.0305,1365.504
439800.1,1950/10,-90.69058333,1351.788
439800.1,1950/11,-120.1858333,1336.548
439800.1,1950/12,-133.7983333,1313.688
439800.1,1951/01,-182.2275833,1417.32
439800.1,1951/03,-177.81625,1493.52
439800.1,1951/04,-140.1499167,1606.296
439800.1,1951/05,-133.02225,1599.692
439800.1,1951/06,-74.27658333,1566.672
439800.1,1951/07,13.36375,1616.964
439800.1,1951/08,53.36883333,1615.44
439800.1,1951/09,80.45433333,1629.156
439800.1,1951/10,100.5151667,1629.918
439800.1,1951/11,86.54058333,1632.5088
439800.1,1951/12,45.32583333,1615.44
439800.1,1952/03,-45.49008333,1813.56
439800.1,1952/05,-68.88166667,1756.585846
439800.1,1952/06,-19.0145,1735.678345
439800.1,1952/07,79.50066667,1740.899613
439800.1,1952/08,108.0245,1747.683871
439800.1,1952/09,64.767,1674.876
439800.1,1952/10,4.893,1584.96
439800.1,1953/01,-90.61233333,1335.024
439800.1,1953/03,-109.5246667,1658.112
439800.1,1953/05,-72.258,1713.411429
439800.1,1953/06,1.280916667,1698.0408
439800.1,1953/07,87.57958333,1662.882783
439800.1,1953/08,97.93441667,1671.501429
439800.1,1953/09,76.02433333,1575.816
439800.1,1954/01,-72.89341667,1505.712
439800.1,1954/03,-124.6601667,1554.48
439800.1,1954/04,-65.50208333,1609.344
439800.1,1954/05,-35.59141667,1629.918
439800.1,1954/06,59.31225,1662.0744
439800.1,1954/07,38.0705,1668.860211
439800.1,1954/08,29.88508333,1592.199
439800.1,1954/09,130.5158333,1566.203077
439800.1,1954/11,108.9090833,1639.824
439800.1,1955/01,4.527416667,1624.584
439800.1,1955/02,-25.94608333,1676.4
439800.1,1955/04,-33.09408333,1801.368
439800.1,1955/05,-24.87058333,1707.315429
439800.1,1955/06,-7.447916667,1716.258462
439800.1,1955/07,-24.98158333,1621.7392
439800.1,1955/08,5.0755,1570.99
439800.1,1955/09,-16.62925,1498.3968
439800.1,1955/10,5.4005,1466.088
439800.1,1955/12,-56.41733333,1469.136
439800.1,1956/02,-159.1471667,1487.424
439800.1,1956/03,-179.5928333,1575.816
439800.1,1956/05,-207.5619167,1563.188571
439800.1,1956/06,-132.7959167,1565.954824
439800.1,1956/07,-75.35191667,1616.746286
439800.1,1956/08,-33.31116667,1615.821
439800.1,1956/09,-46.61608333,1571.897143
439800.1,1956/11,-87.88175,1466.088
439800.1,1957/04,-258.6648333,1548.384
439800.1,1957/05,-245.32375,1494.028
439800.1,1957/06,-242.5331667,1467.3072
439800.1,1957/07,-230.541,1404.692571
439800.1,1957/08,-187.672,1355.852
439800.1,1957/09,-162.6496667,1395.984
439800.1,1957/11,-160.9131667,1338.072
439800.1,1957/12,-202.8126667,1392.936
439800.1,1958/02,-313.6098333,1402.08
439800.1,1958/03,-352.95675,1371.6
439800.1,1958/04,-348.38,1453.896
439800.1,1958/05,-354.09375,1367.536
439800.1,1958/06,-333.6849167,1335.024
439800.1,1958/07,-275.4653333,1395.515077
439800.1,1958/08,-245.7903333,1328.224615
439800.1,1958/09,-233.7865,1322.832
439800.1,1958/11,-231.7515,1310.64
439800.1,1959/01,-331.0350833,1280.16
439800.1,1959/04,-407.0858333,1356.36
439800.1,1959/05,-380.3005,1382.485714
439800.1,1959/06,-398.7331667,1320.872571
439800.1,1959/07,-376.2555,1258.120615
439800.1,1959/08,-214.05625,1194.2064
439800.1,1959/10,-81.11433333,1426.464
439800.1,1959/12,-100.0570833,1255.776
439800.1,1960/02,-174.5591667,1417.32
439800.1,1960/04,-207.14525,1624.584
439800.1,1960/06,-54.413,1767.84
439800.1,1960/07,-26.53433333,1749.552
439800.1,1960/08,66.11766667,1782.064
439800.1,1960/09,87.27516667,1754.886
439800.1,1960/10,77.03108333,1718.31
439800.1,1960/11,84.11433333,1760.5248
439800.1,1960/12,26.00433333,1767.84
439800.1,1961/01,-35.33241667,1767.2304
439800.1,1961/02,-58.88216667,1767.078
439800.1,1961/03,-55.3245,1791.462
439800.1,1961/04,-76.79258333,1861.566
439800.1,1961/05,-73.11158333,1846.072
439800.1,1961/06,-48.67616667,1800.7584
439800.1,1961/07,-2.368666667,1738.122
439800.1,1961/08,12.83958333,1705.0512
439800.1,1961/09,28.48466667,1659.3312
439800.1,1961/10,59.39708333,1660.5504
439800.1,1961/11,56.37641667,1686.306
439800.1,1961/12,31.97158333,1705.356
439800.1,1962/01,-11.78908333,1717.2432
439800.1,1962/02,-19.54308333,1736.598
439800.1,1962/03,-54.293,1767.84
439800.1,1962/04,-65.293,1813.56
439800.1,1962/05,-24.91191667,1830.0192
439800.1,1962/06,9.49575,1828.8
439800.1,1962/07,15.06633333,1767.84
439800.1,1962/08,79.14916667,1731.264
439800.1,1962/09,114.9854167,1764.792
439800.1,1962/10,100.05275,1776.984
439800.1,1962/11,51.35575,1747.266
439800.1,1962/12,12.79175,1735.5312
439800.1,1963/01,-39.38641667,1690.4208
439800.1,1963/02,-92.87241667,1651.4064
439800.1,1963/03,-115.4094167,1658.112
439800.1,1963/04,-139.9601667,1697.736
439800.1,1963/05,-117.0753333,1734.312
439800.1,1963/06,-113.776,1721.358
439800.1,1963/07,-116.09625,1630.68
439800.1,1963/08,-108.0176667,1551.432
439800.1,1963/09,-59.88766667,1475.994
439800.1,1963/10,-88.01316667,1516.0752
439800.1,1963/11,-113.3121667,1467.612
439800.1,1963/12,-150.5275833,1471.5744
439800.1,1964/01,-183.2955,1469.136
439800.1,1964/02,-240.1054167,1472.184
439800.1,1964/03,-278.5511667,1432.56
439800.1,1964/04,-252.7354167,1490.472
439800.1,1964/05,-196.1209167,1550.67
439800.1,1964/06,-207.3219167,1458.7728
439800.1,1964/07,-173.833,1392.174
439800.1,1964/08,-107.9516667,1354.074
439800.1,1964/09,-36.96566667,1360.6272
439800.1,1964/10,-86.92675,1339.596
439800.1,1964/11,-80.41058333,1329.69
439800.1,1964/12,-117.46875,1332.5856
439800.1,1965/01,-163.6596667,1347.216
439800.1,1965/02,-198.20925,1322.832
439800.1,1965/05,-122.8825,1554.48
439800.1,1965/06,-106.7268333,1521.5616
439800.1,1965/07,-120.3081667,1439.418
439800.1,1965/08,-100.5273333,1367.9424
439800.1,1965/09,28.7485,1379.22
439800.1,1965/10,-6.091083333,1418.5392
439800.1,1965/11,26.93166667,1427.0736
439800.1,1965/12,7.22375,1551.432
439800.1,1966/01,-34.82125,1533.144
439800.1,1966/02,-75.50925,1536.192
439800.1,1966/03,-53.26358333,1594.104
439800.1,1966/04,-75.04358333,1645.92
439800.1,1966/05,-108.409,1622.7552
439800.1,1966/06,-79.81858333,1609.9536
439800.1,1966/07,-76.22066667,1556.766
439800.1,1966/08,-10.49933333,1514.856
439800.1,1966/09,-29.01658333,1466.85
439800.1,1966/10,-27.58408333,1432.56
439800.1,1966/11,-49.32283333,1408.176
439800.1,1967/01,-70.53475,1389.888
439800.1,1967/02,-108.9305,1542.288
439800.1,1967/03,-138.761,1514.856
439800.1,1967/04,-91.843,1709.928
439800.1,1967/05,-97.82333333,1681.988
439800.1,1967/06,18.5115,1687.068
439800.1,1967/07,0.996916667,1705.356
439800.1,1967/08,49.729,1668.4752
439800.1,1967/09,33.20591667,1639.824
439800.1,1967/10,77.91425,1560.576
439800.1,1967/11,30.11591667,1540.256
439800.1,1968/01,-49.61,1542.288
439800.1,1968/02,-101.2220833,1652.016
439800.1,1968/03,-141.7996667,1709.928
439800.1,1968/04,-94.29366667,1701.546
439800.1,1968/05,-42.67625,1734.312
439800.1,1968/06,83.51125,1800.1488
439800.1,1968/07,82.30091667,1819.656
439800.1,1968/08,88.78358333,1741.0176
439800.1,1968/09,181.5691667,1836.42
439800.1,1968/10,172.3726667,1828.8
439800.1,1968/11,133.8114167,1788.414
439800.1,1969/02,110.1018333,1950.72
439800.1,1969/03,72.04241667,1941.576
439800.1,1969/04,44.67125,1920.24
439800.1,1969/05,54.612,1953.768
439800.1,1969/06,159.1155833,1896.4656
439800.1,1969/07,152.1884167,1956.2064
439800.1,1969/08,116.5894167,1852.422
439800.1,1969/09,113.0895,1766.6208
439800.1,1969/10,147.3095,1764.792
439800.1,1969/12,85.74141667,1798.32
439800.1,1970/01,46.91816667,1773.936
439800.1,1970/02,-10.09783333,1847.088
439800.1,1970/03,-40.52566667,1865.376
439800.1,1970/04,-70.64483333,1840.992
439800.1,1970/05,9.529,1889.76
439800.1,1970/07,28.90141667,1756.664
439800.1,1970/08,-4.22675,1699.26
439800.1,1970/09,78.07425,1683.1056
439800.1,1970/10,120.9486667,1678.686
439800.1,1970/11,135.2809167,1739.392
439800.1,1971/01,120.3545833,1856.232
439800.1,1971/03,98.29691667,1969.008
439800.1,1971/04,51.34083333,1908.048
439800.1,1971/05,72.21283333,1889.76
439800.1,1971/06,96.42541667,1893.824
439800.1,1971/07,147.6819167,1853.7936
439800.1,1971/08,152.6376667,1825.752
439800.1,1971/09,188.3574167,1797.304
439800.1,1971/10,208.69775,1842.516
439800.1,1971/11,207.0098333,1845.8688
439800.1,1971/12,209.8963333,1862.328
439800.1,1972/01,174.46275,1914.144
439800.1,1972/02,142.0683333,1923.288
439800.1,1972/03,146.626,1993.392
439800.1,1972/04,158.5709167,1923.288
439800.1,1972/05,149.9389167,2008.124
439800.1,1972/06,133.2298333,1929.9936
439800.1,1972/07,171.3375,1877.568
439800.1,1972/08,274.5166667,1918.716
439800.1,1972/09,334.1881667,1940.052
439800.1,1972/10,318.0934167,1937.766
439800.1,1972/11,297.79225,1952.244
439800.1,1972/12,309.9049167,1981.2
439800.1,1973/02,224.0205,2048.256
439800.1,1973/03,259.742,2106.168
439800.1,1973/04,299.9401667,2109.978
439800.1,1973/05,429.3105,2179.9296
439800.1,1973/06,439.53675,2207.3616
439800.1,1973/07,439.2328333,2121.408
439800.1,1973/08,457.2908333,2051.304
439800.1,1973/09,469.3909167,2017.014
439800.1,1973/10,467.4338333,2082.546
439800.1,1973/11,436.64375,2066.544
439800.1,1973/12,415.1709167,2069.592
439800.1,1974/04,277.8955,2059.432
439800.1,1974/05,289.52525,2017.776
439800.1,1974/06,325.3794167,2042.16
439800.1,1974/07,336.24325,1844.04
439800.1,1974/10,405.5939167,1880.616
439800.1,1974/11,401.0846667,1865.376
439800.1,1974/12,363.78925,1853.184
439800.1,1975/02,309.6559167,1926.336
439800.1,1975/03,290.0928333,1935.48
439800.1,1975/04,303.8576667,2002.536
439800.1,1975/06,317.4725,1947.672
439800.1,1975/07,294.58375,1917.192
439800.1,1975/08,317.226,1767.84
439800.1,1975/10,323.1055833,1737.36
439800.1,1975/11,338.66075,1813.56
439800.1,1975/12,319.0770833,1853.184
439800.1,1976/01,303.4040833,1877.568
439800.1,1976/03,286.5100833,1950.72
439800.1,1976/04,293.0344167,1969.008
439800.1,1976/05,315.1615,1920.24
439800.1,1976/06,285.1625,1871.472
439800.1,1976/07,257.4778333,1728.216
439800.1,1976/08,245.1141667,1709.928
439800.1,1976/10,153.4353333,1584.96
439800.1,1976/11,90.454,1533.144
439800.1,1977/04,63.95016667,1703.832
439800.1,1977/05,51.83691667,1697.736
439800.1,1977/06,64.86408333,1630.68
439800.1,1977/07,99.66908333,1630.68
439800.1,1977/08,145.55225,1560.576
439800.1,1977/09,204.2349167,1563.624
439800.1,1977/10,197.8874167,1581.912
439800.1,1977/11,231.5050833,1623.3648
439800.1,1977/12,220.39075,1660.144
439800.1,1978/01,170.6453333,1706.88
439800.1,1978/04,77.02583333,1726.692
439800.1,1978/05,126.1019167,1749.552
439800.1,1978/06,122.4305833,1762.506
439800.1,1978/07,211.3185833,1742.8464
439800.1,1978/08,322.4755833,1764.792
439800.1,1978/09,394.5833333,1900.936
439800.1,1978/10,364.44425,1911.858
439800.1,1978/11,347.2819167,1885.188
439800.1,1978/12,318.0963333,1909.572
439800.1,1979/01,290.16,1932.432
439800.1,1979/03,306.1295833,2071.116
439800.1,1979/04,282.23325,2072.64
439800.1,1979/05,303.6896667,2088.642
439800.1,1979/06,350.2406667,2051.812
439800.1,1979/07,382.9981667,1994.154
439800.1,1979/08,412.2938333,1972.056
439800.1,1979/09,386.2405,1937.9184
439800.1,1979/10,410.0279167,1890.3696
439800.1,1979/11,404.5055833,1942.338
439800.1,1979/12,348.31575,1961.388
439800.1,1980/01,337.0735,2014.728
439800.1,1980/02,272.51125,1972.056
439800.1,1980/03,216.56225,1920.24
439800.1,1980/04,213.2545,1943.1
439800.1,1980/05,204.2683333,1887.22
439800.1,1980/06,268.6728333,1862.328
439800.1,1980/07,274.1455833,1796.034
439800.1,1980/08,358.70075,1764.792
439800.1,1980/09,407.1174167,1754.124
439800.1,1980/10,376.256,1733.55
439800.1,1980/11,326.95675,1709.928
439800.1,1980/12,288.6895833,1754.124
439800.1,1981/02,228.6289167,1795.272
439800.1,1981/03,169.605,1797.558
439800.1,1981/04,219.0055833,1830.324
439800.1,1981/05,224.9103333,1850.136
439800.1,1981/06,311.30175,1843.278
439800.1,1981/07,281.20175,1831.2384
439800.1,1981/08,274.3506667,1767.84
439800.1,1981/09,257.6419167,1720.596
439800.1,1986/04,457.64875,2036.064
439800.1,1986/05,406.6440833,1972.564
439800.1,1986/06,421.0643333,1896.872
439800.1,1986/07,454.9703333,1893.824
439800.1,1986/08,446.1603333,1850.898
439800.1,1986/09,528.95275,1827.276
439800.1,1986/10,533.2831667,1920.24
439800.1,1987/05,251.2665833,1854.4032
439800.1,1987/06,257.0405,1815.592
439800.1,1987/07,252.2409167,1761.744
439800.1,1987/08,264.7976667,1691.64
439800.1,1987/09,273.4785833,1630.68
439800.1,1988/05,101.5638333,1584.089143
439800.1,1988/06,70.23866667,1577.848
439800.1,1988/07,119.43175,1510.5888
439800.1,1988/08,170.14775,1499.616
439800.1,1988/09,173.2020833,1446.493714
439800.1,1988/10,172.5800833,1424.722286
439800.1,1989/05,87.26483333,1571.752
439800.1,1989/06,105.4029167,1616.456
439800.1,1989/07,80.24566667,1529.4864
439800.1,1989/08,70.91008333,1443.99
439800.1,1989/09,28.74858333,1379.22
439800.1,1989/10,46.72558333,1314.994286
439800.1,1989/11,15.67983333,1350.264
439800.1,1990/05,-91.29891667,1423.416
439800.1,1990/06,53.988,1506.728
439800.1,1990/07,45.19891667,1465.326
439800.1,1990/08,103.1079167,1457.96
439800.1,1990/09,175.16275,1527.048
439800.1,1990/10,173.4311667,1536.192
439800.1,1991/04,53.1535,1731.264
439800.1,1991/06,209.8003333,1834.134
439800.1,1991/08,218.4896667,1813.56
439800.1,1991/09,230.9145,1755.648
439800.3,1970/07,28.90141667,29940.504
439800.3,1973/09,469.3909167,30239.208
439800.3,1974/06,325.3794167,30102.048
439800.3,1975/07,294.58375,30080.712
439800.3,1975/09,360.2479167,30016.704
439800.3,1979/05,303.6896667,30269.688
439800.3,1979/08,412.2938333,30153.864
439800.3,1981/08,274.3506667,29983.176
439800.5,2015/08,157.5404167,487.68
439800.5,2015/11,231.68625,469.392
498800,1973/08,472.6001667,28105.608
498800,1974/05,327.2234167,27922.728
498800,1975/07,328.1455,27849.576
498800,1981/08,235.3364167,27355.8
501200,1973/08,236.7575,29026.104
501200,1974/05,11.46866667,29090.112
501200,1975/07,-24.36733333,28925.52
501200,1979/08,12.58333333,28861.512
501200,1981/08,22.39041667,28870.656
501700,1983/05,172.512,2139.696
502000,1974/05,11.46866667,30223.968
502000,1975/07,-24.36733333,30102.048
502000,1979/08,12.58333333,30150.816
502000,1981/08,22.39041667,30135.576
502300,1973/08,472.6001667,28498.8
502300,1974/05,327.2234167,28523.184
502300,1975/07,328.1455,28422.6
502300,1981/08,235.3364167,28446.984
503300,1975/07,-21.11641667,29529.024
503300,1979/08,17.55225,29489.4
503300,1981/08,33.415,29507.688
504300,1970/07,215.98275,28608.528
504300,1973/08,500.4094167,29044.392
504300,1973/09,510.2143333,28959.048
504300,1974/06,411.5709167,29059.632
504300,1975/07,353.4533333,28989.528
504300,1979/08,366.0444167,28575
504300,1981/08,200.04125,28410.408
504300,1983/06,220.8565,28815.792
519700,2015/08,-190.36575,499.872
519700,2015/11,-134.1251667,475.488
523300,1969/09,276.7361667,29135.832
523300,1974/06,381.9799167,29388.816
523300,1975/08,370.0893333,29230.32
523300,1975/09,410.9305,29263.848
523300,1981/08,182.2821667,29212.032
523300,1983/08,258.1924167,28709.112
574100,1983/05,-14.32158333,3048
585100,1970/08,-68.65741667,27791.664
585100,1974/05,116.0898333,28236.672
585100,1975/07,140.4886667,28035.504
585100,1979/08,180.1744167,28261.056
585100,1981/08,138.8486667,28133.04
589400,1987/10,-25.16916667,19750.74503
589400,1987/11,-18.85258333,19767.7024
589400,1987/12,-45.93866667,19807.67381
589400,1988/01,-82.90108333,19813.17987
589400,1988/02,-145.9009167,19805.06317
589400,1988/03,-167.73875,19797.74323
589400,1988/04,-197.67325,19849.2872
589400,1988/05,-231.2415833,19796.56335
589400,1988/06,-255.7985833,19680.936
589400,1988/07,-248.0740833,19583.79329
589400,1988/08,-211.8784167,19540.53135
589400,1988/09,-177.5696667,19537.8832
589400,1988/10,-171.1461667,19521.26013
589400,1988/11,-132.6526667,19611.2384
589400,1988/12,-159.967,19649.98708
589400,1989/01,-195.6954167,19678.75886
589400,1989/02,-253.4664167,19667.54657
589400,1989/03,-273.6256667,19679.36284
589400,1989/04,-320.06475,19699.4272
589400,1989/05,-310.644,19665.30271
589400,1989/06,-299.1665,19684.7968
589400,1989/07,-321.8223333,19585.07148
589400,1989/08,-311.2568333,19537.0704
589400,1989/09,-352.72325,19463.893
589400,1989/10,-360.1506667,19404.64955
589400,1989/11,-381.7491667,19433.54
589400,1989/12,-425.5883333,19432.86813
589400,1990/01,-474.6768333,19433.75303
589400,1990/02,-521.4475833,19441.99457
589400,1990/03,-535.5638333,19467.67432
589400,1990/04,-565.078,19465.4424
589400,1990/05,-512.137,19463.6431
589400,1990/06,-428.7825,19529.1456
589400,1990/07,-421.1014167,19516.93394
589400,1990/08,-381.5419167,19502.87381
589400,1990/09,-319.2711667,19538.4928
589400,1990/10,-298.65,19564.52206
589400,1990/11,-328.8165833,19581.876
589400,1990/12,-369.0174167,19602.76955
589400,1991/01,-420.2806667,19610.14374
589400,1991/02,-469.0825833,19600.27286
589400,1991/03,-450.9825833,19623.51561
589400,1991/04,-426.2443333,19718.8328
589400,1991/05,-332.1960833,19753.2031
589400,1991/06,-301.9795833,19864.6288
589400,1991/07,-250.7825833,19849.4609
589400,1991/08,-280.3741667,19811.41006
589400,1991/09,-249.22075,19765.0608
589400,1991/10,-226.7626667,19752.80981
589400,1991/11,-182.7019167,19830.288
589400,1991/12,-218.6341667,19915.43535
589400,1992/01,-262.017,19913.37058
589400,1992/02,-291.741,19906.06759
589400,1992/03,-310.4206667,19935.00155
589400,1992/04,-321.5814167,19968.972
589400,1992/05,-327.0690833,19991.832
589400,1992/06,-338.7306667,19919.7976
589400,1992/07,-353.4613333,19910.70831
589400,1992/08,-320.3763333,19845.528
589400,1992/09,-251.0511667,19874.83569
589400,1992/10,-284.31525,19854.86865
589400,1992/11,-247.4325833,19887.0824
589400,1992/12,-260.7479167,19942.1791
589400,1993/01,-291.89,19970.29935
589400,1993/02,-353.3336667,19962.76714
589400,1993/03,-407.1085833,19945.52206
589400,1993/04,-384.8601667,19981.5704
589400,1993/05,-328.9986667,20071.17832
589400,1993/06,-242.0725833,20155.5096
589400,1993/07,-255.7944167,20137.93935
589400,1993/08,-248.0723333,20086.51665
589400,1993/09,-201.78325,20093.1272
589400,1993/10,-218.2854167,20091.23613
589400,1993/11,-232.3230833,20105.0144
589400,1993/12,-282.4988333,20106.67277
589400,1994/01,-321.3564167,20098.31535
589400,1994/02,-366.50675,20082.29229
589400,1994/03,-400.725,20076.19277
589400,1994/04,-399.7225833,20071.588
589400,1994/05,-399.5230833,20051.41548
589400,1994/06,-384.696,20039.4824
589400,1994/07,-308.0918333,20034.504
589400,1994/08,-296.2483333,20043.648
589400,1994/09,-206.77225,20028.13091
589400,1994/10,-217.1120833,20022.312
589400,1994/11,-237.661,20006.056
589400,1994/12,-294.9094167,19994.48671
589400,1995/01,-340.40925,19975.90374
589400,1995/02,-394.2380833,19967.77457
589400,1995/03,-412.4233333,19974.12457
589400,1995/04,-421.08825,19987.26
589400,1995/05,-379.9016667,19974.4584
589400,1995/06,-394.5383333,19953.39333
589400,1995/07,-384.9464167,19934.11665
589400,1995/08,-283.3215833,19923.79277
589400,1995/09,-277.68875,19891.4512
589400,1995/10,-201.14675,19947.09523
589400,1995/11,-218.00825,20008.4944
589400,1995/12,-233.4338333,20034.89729
589400,1996/01,-218.7323333,20052.89032
589400,1996/02,-253.98975,20079.80359
589400,1996/03,-270.2738333,20072.16155
