WiscID	WBIC	SiteName	CountyName	Date	NumOb	Units	Value	precipCMDV	BHMID
3	8900	Forest Lake	Fond Du Lac	1994/05	1	mm	1429.768	298.79908752	1
3	8900	Forest Lake	Fond Du Lac	1994/06	1	mm	1268.2239999999997	295.56817632	1
3	8900	Forest Lake	Fond Du Lac	1994/07	1	mm	1268.2239999999997	353.32733152000003	1
3	8900	Forest Lake	Fond Du Lac	1994/08	1	mm	1280.4159999999997	378.78234862	1
3	8900	Forest Lake	Fond Du Lac	1995/02	1	mm	1173.7359999999999	151.66758729	1
3	8900	Forest Lake	Fond Du Lac	1995/04	1	mm	1219.4560000000001	135.06675721	1
3	8900	Forest Lake	Fond Du Lac	1995/06	1	mm	1173.7359999999999	94.20900535999999	1
3	8900	Forest Lake	Fond Du Lac	1995/07	1	mm	1036.576	79.249750142	1
3	8900	Forest Lake	Fond Du Lac	1995/08	1	mm	1e3	161.31150055	1
3	8900	Forest Lake	Fond Du Lac	1996/02	1	mm	1106.6799999999998	58.98199654	1
3	8900	Forest Lake	Fond Du Lac	1996/05	1	mm	1124.9679999999998	0	1
3	8900	Forest Lake	Fond Du Lac	1996/06	1	mm	1301.752	146.33532715	1
3	8900	Forest Lake	Fond Du Lac	1996/07	1	mm	1313.944	157.86566163	1
3	8900	Forest Lake	Fond Du Lac	1996/08	1	mm	1240.792	150.86299896999998	1
3	8900	Forest Lake	Fond Du Lac	2005/06	1	mm	1225.5520000000001	327.43722532	1
3	8900	Forest Lake	Fond Du Lac	2005/07	1	mm	1060.96	366.37124632	1
11	41900	Dickman Lake	Fon du Lac	1960/09	1	mm	1225.5519999999997	340.4428406	2
11	41900	Dickman Lake	Fon du Lac	1970/08	1	mm	1e3	0	2
11	41900	Dickman Lake	Fon du Lac	1974/06	1	mm	1131.0639999999985	499.3323974	2
13	42800	Cedar Lake	Fon du Lac	1970/07	1	mm	1e3	0	3
13	42800	Cedar Lake	Fon du Lac	1974/06	1	mm	1262.1280000000006	479.0904541	3
13	42800	Cedar Lake	Fon du Lac	1981/08	1	mm	1091.4400000000023	451.91165159999997	3
13	42800	Cedar Lake	Fon du Lac	1984/09	1	mm	1057.9120000000003	743.5637512	3
15	43900	Kettle Moraine Lake	Fon du Lac	1970/07	1	mm	1e3	0	4
15	43900	Kettle Moraine Lake	Fon du Lac	1974/06	1	mm	1423.6719999999623	479.0904541	4
15	43900	Kettle Moraine Lake	Fon du Lac	1975/05	1	mm	1298.7039999999688	418.6254578	4
15	43900	Kettle Moraine Lake	Fon du Lac	1981/08	1	mm	1246.8879999999772	451.91165159999997	4
15	43900	Kettle Moraine Lake	Fon du Lac	1983/06	1	mm	1417.576000000001	550.3259888	4
15	43900	Kettle Moraine Lake	Fon du Lac	1984/09	1	mm	1326.1359999999986	743.5637512	4
16	45100	Cedar Lake	Manitowoc	1928/01	1	mm	1485.8512	527.3949891	5
16	45100	Cedar Lake	Manitowoc	1929/05	1	mm	1613.8672000000001	674.2383118	5
16	45100	Cedar Lake	Manitowoc	1936/08	2	mm	1501.0911999999998	32.041259800000034	5
16	45100	Cedar Lake	Manitowoc	1936/09	4	mm	1554.4312	73.1355896	5
16	45100	Cedar Lake	Manitowoc	1936/10	3	mm	1536.6511999999998	78.273346	5
16	45100	Cedar Lake	Manitowoc	1936/11	4	mm	1539.1911999999998	41.77233890000002	5
16	45100	Cedar Lake	Manitowoc	1936/12	1	mm	1531.5711999999999	30.795105000000035	5
16	45100	Cedar Lake	Manitowoc	1937/03	3	mm	1769.3152	0	5
16	45100	Cedar Lake	Manitowoc	1937/04	4	mm	1807.4152	45.5510865	5
16	45100	Cedar Lake	Manitowoc	1937/05	5	mm	1891.2352	42.564270100000044	5
16	45100	Cedar Lake	Manitowoc	1937/06	4	mm	1891.2352	83.78109750000002	5
16	45100	Cedar Lake	Manitowoc	1937/07	5	mm	1824.1792	62.737930300000016	5
16	45100	Cedar Lake	Manitowoc	1937/08	4	mm	1693.1151999999997	51.78375250000002	5
16	45100	Cedar Lake	Manitowoc	1937/09	4	mm	1601.6752000000001	76.00234990000001	5
16	45100	Cedar Lake	Manitowoc	1937/10	5	mm	1610.8192	91.92292790000002	5
16	45100	Cedar Lake	Manitowoc	1937/11	4	mm	1647.3952	69.236587600000007	5
16	45100	Cedar Lake	Manitowoc	1938/03	2	mm	1964.3872000000001	94.54867560000002	5
16	45100	Cedar Lake	Manitowoc	1938/04	5	mm	2032.0528	70.9388428	5
16	45100	Cedar Lake	Manitowoc	1938/05	4	mm	2001.7251999999999	73.3964234	5
16	45100	Cedar Lake	Manitowoc	1938/06	4	mm	1948.3852000000002	142.080597	5
16	45100	Cedar Lake	Manitowoc	1938/07	5	mm	1917.4479999999999	144.0615998	5
16	45100	Cedar Lake	Manitowoc	1938/08	4	mm	1917.1432	216.85760503	5
16	45100	Cedar Lake	Manitowoc	1938/09	4	mm	1918.6671999999999	347.49209218	5
16	45100	Cedar Lake	Manitowoc	1938/10	5	mm	1979.0176000000001	307.158176469	5
16	45100	Cedar Lake	Manitowoc	1938/11	4	mm	1965.9112	293.401760148	5
16	45100	Cedar Lake	Manitowoc	1938/12	1	mm	1958.2912000000001	267.47600942	5
16	45100	Cedar Lake	Manitowoc	1939/04	4	mm	2089.3552	212.27751164	5
16	45100	Cedar Lake	Manitowoc	1939/09	4	mm	1859.2312000000002	256.34126286000003	5
16	45100	Cedar Lake	Manitowoc	1939/10	4	mm	1787.6032	256.39685063	5
16	45100	Cedar Lake	Manitowoc	1939/11	3	mm	1763.2192	206.14634709	5
16	45100	Cedar Lake	Manitowoc	1939/12	5	mm	1763.2192	162.20143130000002	5
16	45100	Cedar Lake	Manitowoc	1940/04	1	mm	1824.1792	80.63902290000001	5
16	45100	Cedar Lake	Manitowoc	1940/06	5	mm	1869.2896	210.07859807	5
16	45100	Cedar Lake	Manitowoc	1940/07	4	mm	1891.2352	191.67977150000002	5
16	45100	Cedar Lake	Manitowoc	1940/08	5	mm	1879.0432	308.422018098	5
16	45100	Cedar Lake	Manitowoc	1940/09	4	mm	1912.5711999999999	280.38460164	5
16	45100	Cedar Lake	Manitowoc	1940/10	4	mm	1857.7071999999998	271.13101582	5
16	45100	Cedar Lake	Manitowoc	1940/11	5	mm	1859.536	295.54376988300004	5
16	45100	Cedar Lake	Manitowoc	1940/12	4	mm	1866.8512	262.7637711	5
16	45100	Cedar Lake	Manitowoc	1941/01	4	mm	1930.8591999999999	252.96335606000002	5
16	45100	Cedar Lake	Manitowoc	1941/02	4	mm	1940.0032	210.10860448	5
16	45100	Cedar Lake	Manitowoc	1941/03	5	mm	1940.0032	179.71127320000002	5
16	45100	Cedar Lake	Manitowoc	1941/04	5	mm	2063.1423999999997	178.76068880000003	5
16	45100	Cedar Lake	Manitowoc	1941/05	5	mm	2057.0463999999997	206.91885381000003	5
16	45100	Cedar Lake	Manitowoc	1941/06	4	mm	1990.2952	185.0419465	5
16	45100	Cedar Lake	Manitowoc	1941/07	4	mm	1935.4312	178.3449402	5
16	45100	Cedar Lake	Manitowoc	1941/08	5	mm	1848.5632	190.0377808	5
16	45100	Cedar Lake	Manitowoc	1941/09	4	mm	1943.0511999999999	299.557537126	5
16	45100	Cedar Lake	Manitowoc	1941/10	4	mm	1996.3912	349.83920293	5
16	45100	Cedar Lake	Manitowoc	1941/11	5	mm	2049.7311999999997	327.82786946	5
16	45100	Cedar Lake	Manitowoc	1941/12	4	mm	2049.7311999999997	305.984119462	5
16	45100	Cedar Lake	Manitowoc	1942/04	5	mm	2176.528	205.00153356	5
16	45100	Cedar Lake	Manitowoc	1942/05	5	mm	2221.6384	306.43403630200004	5
16	45100	Cedar Lake	Manitowoc	1942/06	4	mm	2293.5712	360.36553578	5
16	45100	Cedar Lake	Manitowoc	1942/07	9	mm	2396.525867	397.0369492	5
16	45100	Cedar Lake	Manitowoc	1942/08	31	mm	2460.916232	399.73977666	5
16	45100	Cedar Lake	Manitowoc	1942/09	30	mm	2466.596	459.9000397	5
16	45100	Cedar Lake	Manitowoc	1945/04	4	mm	2374.3432	234.59995274000002	5
16	45100	Cedar Lake	Manitowoc	1945/05	4	mm	2340.8152	282.15595822	5
16	45100	Cedar Lake	Manitowoc	1945/06	5	mm	2449.6288	335.82012181000005	5
16	45100	Cedar Lake	Manitowoc	1945/07	4	mm	2445.9712	326.48528867000005	5
16	45100	Cedar Lake	Manitowoc	1945/08	4	mm	2342.3392	362.12995915	5
16	45100	Cedar Lake	Manitowoc	1945/09	6	mm	2314.9071999999996	421.3832016	5
16	45100	Cedar Lake	Manitowoc	1945/10	4	mm	2314.9071999999996	384.47870641000003	5
16	45100	Cedar Lake	Manitowoc	1945/11	4	mm	2279.8552	415.0691224	5
16	45100	Cedar Lake	Manitowoc	1945/12	6	mm	2324.0512	388.20745091000003	5
16	45100	Cedar Lake	Manitowoc	1946/03	6	mm	2590.2432	343.299614	5
16	45100	Cedar Lake	Manitowoc	1946/04	5	mm	2506.9312	299.344865846	5
16	45100	Cedar Lake	Manitowoc	1946/05	4	mm	2468.8311999999996	308.331529664	5
16	45100	Cedar Lake	Manitowoc	1946/06	4	mm	2421.5872	347.10169988	5
16	45100	Cedar Lake	Manitowoc	1946/07	4	mm	2449.0191999999997	311.94619565	5
16	45100	Cedar Lake	Manitowoc	1946/08	5	mm	2382.5728	296.759279298	5
16	45100	Cedar Lake	Manitowoc	1946/09	5	mm	2280.16	290.79536252	5
16	45100	Cedar Lake	Manitowoc	1946/10	4	mm	2205.1792	264.39719396000004	5
16	45100	Cedar Lake	Manitowoc	1946/11	5	mm	2211.8848	262.94211583000003	5
16	45100	Cedar Lake	Manitowoc	1946/12	5	mm	2187.5008	247.96578221000001	5
16	45100	Cedar Lake	Manitowoc	1947/01	4	mm	2228.0391999999997	231.18053441	5
16	45100	Cedar Lake	Manitowoc	1947/02	4	mm	2232.6112	177.92453010000003	5
16	45100	Cedar Lake	Manitowoc	1947/03	5	mm	2233.8304	148.7198639	5
16	45100	Cedar Lake	Manitowoc	1947/04	5	mm	2394.7648	194.1511155	5
16	45100	Cedar Lake	Manitowoc	1947/05	5	mm	2417.3199999999997	244.69386296000002	5
16	45100	Cedar Lake	Manitowoc	1947/06	4	mm	2428.4451999999997	282.79327969	5
16	45100	Cedar Lake	Manitowoc	1947/07	4	mm	2414.7291999999998	299.97769741900004	5
16	45100	Cedar Lake	Manitowoc	1947/08	4	mm	2322.5272	306.67902569700004	5
16	45100	Cedar Lake	Manitowoc	1947/09	5	mm	2242.3648	348.59127049	5
16	45100	Cedar Lake	Manitowoc	1947/10	4	mm	2215.8471999999997	321.60143857	5
16	45100	Cedar Lake	Manitowoc	1947/11	5	mm	2216.7616	321.73652081	5
16	45100	Cedar Lake	Manitowoc	1947/12	5	mm	2238.7072	287.81701856	5
16	45100	Cedar Lake	Manitowoc	1948/01	6	mm	2249.8831999999998	239.23201756000003	5
16	45100	Cedar Lake	Manitowoc	1948/02	4	mm	2261.5672	221.70542912000002	5
16	45100	Cedar Lake	Manitowoc	1948/03	5	mm	2330.1472	224.19876866	5
16	45100	Cedar Lake	Manitowoc	1948/04	4	mm	2398.7272	226.71993260000002	5
16	45100	Cedar Lake	Manitowoc	1948/05	5	mm	2403.2992	226.91609197000002	5
16	45100	Cedar Lake	Manitowoc	1948/06	4	mm	2394.9172	235.26600652000002	5
16	45100	Cedar Lake	Manitowoc	1948/07	5	mm	2291.1328	241.47100835	5
16	45100	Cedar Lake	Manitowoc	1948/08	4	mm	2179.2711999999997	216.32892613	5
16	45100	Cedar Lake	Manitowoc	1948/09	5	mm	2109.4719999999998	209.00150304000002	5
16	45100	Cedar Lake	Manitowoc	1948/10	6	mm	2053.7952	179.09542090000002	5
16	45100	Cedar Lake	Manitowoc	1948/11	4	mm	2055.8271999999997	222.04884343000003	5
16	45100	Cedar Lake	Manitowoc	1948/12	5	mm	2105.8143999999998	207.70617680000004	5
16	45100	Cedar Lake	Manitowoc	1949/01	5	mm	2142.3903999999998	199.92992410000002	5
16	45100	Cedar Lake	Manitowoc	1949/02	4	mm	2154.8871999999997	170.8849183	5
16	45100	Cedar Lake	Manitowoc	1949/03	5	mm	2172.8704	158.18650820000002	5
16	45100	Cedar Lake	Manitowoc	1949/04	5	mm	2205.7888	159.02558900000002	5
16	45100	Cedar Lake	Manitowoc	1949/05	5	mm	2189.3296	138.8181763	5
16	45100	Cedar Lake	Manitowoc	1949/06	5	mm	2150.9248	178.1100083	5
16	45100	Cedar Lake	Manitowoc	1949/07	5	mm	2076.5535999999997	207.8145905	5
16	45100	Cedar Lake	Manitowoc	1949/08	4	mm	2013.1552000000001	208.87833409	5
16	45100	Cedar Lake	Manitowoc	1949/09	3	mm	1923.7471999999998	187.08675390000002	5
16	45100	Cedar Lake	Manitowoc	1949/10	5	mm	1845.5151999999998	167.34249880000002	5
16	45100	Cedar Lake	Manitowoc	1949/11	4	mm	1776.9352	131.181427	5
16	45100	Cedar Lake	Manitowoc	1949/12	5	mm	1776.6304	104.70359810000002	5
16	45100	Cedar Lake	Manitowoc	1950/01	4	mm	1859.2312000000002	106.57000740000001	5
16	45100	Cedar Lake	Manitowoc	1950/02	4	mm	1909.5232	77.6181794	5
16	45100	Cedar Lake	Manitowoc	1950/03	4	mm	1944.5751999999998	74.02067570000003	5
16	45100	Cedar Lake	Manitowoc	1950/04	5	mm	2061.9231999999997	93.8572541	5
16	45100	Cedar Lake	Manitowoc	1950/05	5	mm	2019.2512000000002	85.20167550000002	5
16	45100	Cedar Lake	Manitowoc	1950/06	4	mm	1967.4352	95.28158570000002	5
16	45100	Cedar Lake	Manitowoc	1950/07	6	mm	1897.3312	192.2936707	5
16	45100	Cedar Lake	Manitowoc	1950/08	4	mm	1958.2912000000001	207.28517156	5
16	45100	Cedar Lake	Manitowoc	1950/09	6	mm	1837.3872000000001	208.44142156	5
16	45100	Cedar Lake	Manitowoc	1950/10	4	mm	1764.7432	166.8075867	5
16	45100	Cedar Lake	Manitowoc	1950/11	4	mm	1699.2111999999997	134.15817270000002	5
16	45100	Cedar Lake	Manitowoc	1950/12	5	mm	1698.6016	132.57617190000002	5
16	45100	Cedar Lake	Manitowoc	1951/01	4	mm	1694.6392	113.53100590000003	5
16	45100	Cedar Lake	Manitowoc	1951/02	5	mm	1752.2464	94.1485901	5
16	45100	Cedar Lake	Manitowoc	1951/03	5	mm	1830.2752	121.02101140000002	5
16	45100	Cedar Lake	Manitowoc	1951/04	5	mm	2008.2784000000001	189.31584940000002	5
16	45100	Cedar Lake	Manitowoc	1951/05	4	mm	2162.5072	165.45951850000003	5
16	45100	Cedar Lake	Manitowoc	1951/06	6	mm	2161.4912	162.12992860000003	5
16	45100	Cedar Lake	Manitowoc	1951/07	4	mm	2083.2592	199.7578507	5
16	45100	Cedar Lake	Manitowoc	1951/08	4	mm	2048.2072	226.60610204	5
16	45100	Cedar Lake	Manitowoc	1951/09	5	mm	2007.0592000000001	239.39518742	5
16	45100	Cedar Lake	Manitowoc	1951/10	4	mm	2058.8752	318.95402341	5
16	45100	Cedar Lake	Manitowoc	1951/11	5	mm	2132.6367999999998	314.53335385	5
16	45100	Cedar Lake	Manitowoc	1951/12	6	mm	2174.6992	296.69593625	5
16	45100	Cedar Lake	Manitowoc	1952/01	5	mm	2205.7888	293.082605409	5
16	45100	Cedar Lake	Manitowoc	1952/02	4	mm	2244.8032	249.48310094	5
16	45100	Cedar Lake	Manitowoc	1952/03	6	mm	2335.2272	259.20193486	5
16	45100	Cedar Lake	Manitowoc	1952/04	4	mm	2468.8311999999996	249.04093175000003	5
16	45100	Cedar Lake	Manitowoc	1952/05	6	mm	2464.2592	253.1866837	5
16	45100	Cedar Lake	Manitowoc	1952/06	5	mm	2434.9984	268.48684697	5
16	45100	Cedar Lake	Manitowoc	1952/07	5	mm	2429.5119999999997	400.46075444	5
16	45100	Cedar Lake	Manitowoc	1952/08	5	mm	2439.8752	410.1740876	5
16	45100	Cedar Lake	Manitowoc	1952/09	6	mm	2354.5312	371.22550206	5
16	45100	Cedar Lake	Manitowoc	1952/10	4	mm	2232.6112	317.45800214	5
16	45100	Cedar Lake	Manitowoc	1952/11	6	mm	2186.8912	333.58183103	5
16	45100	Cedar Lake	Manitowoc	1952/12	4	mm	2225.7531999999997	319.16566663000003	5
16	45100	Cedar Lake	Manitowoc	1953/01	6	mm	2286.9672	286.00266461	5
16	45100	Cedar Lake	Manitowoc	1953/02	4	mm	2359.1032	296.327493714	5
16	45100	Cedar Lake	Manitowoc	1953/03	6	mm	2369.7711999999997	274.75549512000003	5
16	45100	Cedar Lake	Manitowoc	1953/04	5	mm	2424.6351999999997	303.23783307	5
16	45100	Cedar Lake	Manitowoc	1953/05	5	mm	2455.1151999999997	304.907331514	5
16	45100	Cedar Lake	Manitowoc	1953/06	6	mm	2400.2511999999997	342.03032689	5
16	45100	Cedar Lake	Manitowoc	1953/07	4	mm	2339.2911999999997	336.91582494	5
16	45100	Cedar Lake	Manitowoc	1953/08	6	mm	2286.4592	353.40182500000003	5
16	45100	Cedar Lake	Manitowoc	1953/09	4	mm	2165.5552	337.00132756	5
16	45100	Cedar Lake	Manitowoc	1953/10	6	mm	2045.6671999999999	295.015993165	5
16	45100	Cedar Lake	Manitowoc	1953/11	4	mm	1982.6752000000001	246.42640691000003	5
16	45100	Cedar Lake	Manitowoc	1953/12	5	mm	1982.6752000000001	227.13974004000002	5
16	45100	Cedar Lake	Manitowoc	1954/01	5	mm	2011.9360000000001	190.34615330000003	5
16	45100	Cedar Lake	Manitowoc	1954/02	4	mm	2009.3451999999997	159.5539856	5
16	45100	Cedar Lake	Manitowoc	1954/03	5	mm	1977.1888	130.77499390000003	5
16	45100	Cedar Lake	Manitowoc	1954/04	5	mm	2004.0112	175.2429047	5
16	45100	Cedar Lake	Manitowoc	1954/05	5	mm	2007.6688	162.4824982	5
16	45100	Cedar Lake	Manitowoc	1954/06	4	mm	1997.9152	272.49890332	5
16	45100	Cedar Lake	Manitowoc	1954/07	5	mm	1962.5584	296.333574342	5
16	45100	Cedar Lake	Manitowoc	1954/08	4	mm	1856.1832	315.47399335	5
16	45100	Cedar Lake	Manitowoc	1954/09	5	mm	1836.3712	373.14183049	5
16	45100	Cedar Lake	Manitowoc	1954/10	5	mm	1948.5376	433.0149994	5
16	45100	Cedar Lake	Manitowoc	1954/11	4	mm	1965.9112	398.64833074	5
16	45100	Cedar Lake	Manitowoc	1954/12	4	mm	1972.0072	377.89582829	5
16	45100	Cedar Lake	Manitowoc	1955/01	6	mm	2016.7111999999997	329.99441342	5
16	45100	Cedar Lake	Manitowoc	1955/02	4	mm	2034.4912	303.89315991300003	5
16	45100	Cedar Lake	Manitowoc	1955/03	5	mm	2058.2655999999997	273.71882443000004	5
16	45100	Cedar Lake	Manitowoc	1955/04	6	mm	2127.9631999999997	300.99249463	5
16	45100	Cedar Lake	Manitowoc	1955/05	4	mm	2165.5552	327.6482449	5
16	45100	Cedar Lake	Manitowoc	1955/06	6	mm	2212.2911999999997	354.49766545	5
16	45100	Cedar Lake	Manitowoc	1955/07	6	mm	2067.0031999999997	399.15415959	5
16	45100	Cedar Lake	Manitowoc	1955/08	5	mm	2019.8608	370.81707768	5
16	45100	Cedar Lake	Manitowoc	1955/09	5	mm	1962.5584	345.54724126	5
16	45100	Cedar Lake	Manitowoc	1955/10	5	mm	1906.4751999999999	358.21308141000003	5
16	45100	Cedar Lake	Manitowoc	1955/11	4	mm	1889.7111999999997	316.58691220000003	5
16	45100	Cedar Lake	Manitowoc	1955/12	6	mm	1895.2992	279.38407712000003	5
16	45100	Cedar Lake	Manitowoc	1956/03	1	mm	1936.9551999999999	192.85807040000003	5
16	45100	Cedar Lake	Manitowoc	1956/04	4	mm	1988.0092	191.4404068	5
16	45100	Cedar Lake	Manitowoc	1956/05	5	mm	2010.7168000000001	256.01598363	5
16	45100	Cedar Lake	Manitowoc	1956/06	6	mm	1953.7192	274.02639584	5
16	45100	Cedar Lake	Manitowoc	1956/07	4	mm	1902.6652	343.8473206	5
16	45100	Cedar Lake	Manitowoc	1956/08	5	mm	1888.1871999999998	396.69673161000003	5
16	45100	Cedar Lake	Manitowoc	1956/09	7	mm	1855.965486	380.84165196000004	5
16	45100	Cedar Lake	Manitowoc	1956/10	4	mm	1749.5032	334.63407140000004	5
16	45100	Cedar Lake	Manitowoc	1956/11	5	mm	1710.1839999999997	331.12882047	5
16	45100	Cedar Lake	Manitowoc	1956/12	6	mm	1719.5312	299.082235383	5
16	45100	Cedar Lake	Manitowoc	1957/01	5	mm	1780.8975999999998	251.16207127	5
16	45100	Cedar Lake	Manitowoc	1957/02	5	mm	1806.5007999999998	201.4355698	5
16	45100	Cedar Lake	Manitowoc	1957/03	6	mm	1752.5511999999999	165.5096589	5
16	45100	Cedar Lake	Manitowoc	1957/04	5	mm	1726.6432	173.03698740000002	5
16	45100	Cedar Lake	Manitowoc	1957/05	4	mm	1700.7352	224.10132604	5
16	45100	Cedar Lake	Manitowoc	1957/06	6	mm	1706.3231999999998	252.96466069000002	5
16	45100	Cedar Lake	Manitowoc	1957/07	5	mm	1642.5184	265.81940465	5
16	45100	Cedar Lake	Manitowoc	1957/08	6	mm	1534.6192	253.62982182000002	5
16	45100	Cedar Lake	Manitowoc	1957/09	6	mm	1437.0832	233.8089066	5
16	45100	Cedar Lake	Manitowoc	1957/10	4	mm	1368.5032	214.56457524	5
16	45100	Cedar Lake	Manitowoc	1957/11	6	mm	1373.5832	236.14324193000002	5
16	45100	Cedar Lake	Manitowoc	1957/12	4	mm	1398.9832000000001	218.89366155000002	5
16	45100	Cedar Lake	Manitowoc	1958/01	5	mm	1393.192	177.62899780000004	5
16	45100	Cedar Lake	Manitowoc	1958/02	4	mm	1397.4591999999998	120.48991400000003	5
16	45100	Cedar Lake	Manitowoc	1958/03	7	mm	1382.6546290000001	75.79307560000001	5
16	45100	Cedar Lake	Manitowoc	1958/04	5	mm	1363.9312	72.03024300000001	5
16	45100	Cedar Lake	Manitowoc	1958/05	6	mm	1283.1592	43.52050790000004	5
16	45100	Cedar Lake	Manitowoc	1958/06	5	mm	1182.2703999999999	49.123840400000006	5
16	45100	Cedar Lake	Manitowoc	1958/07	5	mm	1142.6464	47.59300240000002	5
16	45100	Cedar Lake	Manitowoc	1958/08	6	mm	1046.4312	65.20767220000002	5
16	45100	Cedar Lake	Manitowoc	1958/09	4	mm	1017.9832	87.84274300000001	5
16	45100	Cedar Lake	Manitowoc	1958/10	5	mm	1003.6575999999999	100.83816530000001	5
16	45100	Cedar Lake	Manitowoc	1958/11	6	mm	1003.2512	103.15692140000002	5
16	45100	Cedar Lake	Manitowoc	1958/12	4	mm	1007.3151999999999	48.5893403	5
16	45100	Cedar Lake	Manitowoc	1959/01	5	mm	1e3	24.59667970000004	5
16	45100	Cedar Lake	Manitowoc	1959/02	4	mm	1005.7912	18.7579346	5
16	45100	Cedar Lake	Manitowoc	1959/03	5	mm	1068.2752	26.923004200000037	5
16	45100	Cedar Lake	Manitowoc	1959/04	5	mm	1317.6016	39.2988282	5
16	45100	Cedar Lake	Manitowoc	1959/05	6	mm	1364.9472	59.412506200000024	5
16	45100	Cedar Lake	Manitowoc	1959/06	5	mm	1391.3631999999998	52.74583440000001	5
16	45100	Cedar Lake	Manitowoc	1959/07	5	mm	1301.1424000000002	82.28184510000003	5
16	45100	Cedar Lake	Manitowoc	1959/08	5	mm	1293.8272000000002	118.2942505	5
16	45100	Cedar Lake	Manitowoc	1959/09	6	mm	1251.6632	164.37126160000003	5
16	45100	Cedar Lake	Manitowoc	1959/10	6	mm	1327.3552	234.26391606	5
16	45100	Cedar Lake	Manitowoc	1959/11	4	mm	1432.5112	232.12442021	5
16	45100	Cedar Lake	Manitowoc	1959/12	5	mm	1459.6383999999998	250.30233769	5
16	45100	Cedar Lake	Manitowoc	1960/01	6	mm	1561.0351999999998	228.10366826	5
16	45100	Cedar Lake	Manitowoc	1960/02	4	mm	1624.5351999999998	201.13183600000002	5
16	45100	Cedar Lake	Manitowoc	1960/03	6	mm	1748.9951999999998	177.38484200000002	5
16	45100	Cedar Lake	Manitowoc	1960/04	5	mm	1796.7471999999998	201.57933810000003	5
16	45100	Cedar Lake	Manitowoc	1960/05	5	mm	2021.6896000000002	292.07608799900004	5
16	45100	Cedar Lake	Manitowoc	1960/06	5	mm	2071.6767999999997	307.63891987700003	5
16	45100	Cedar Lake	Manitowoc	1960/07	6	mm	2042.6191999999996	345.48883824	5
16	45100	Cedar Lake	Manitowoc	1960/08	4	mm	2025.3471999999997	402.90916450000003	5
16	45100	Cedar Lake	Manitowoc	1960/09	6	mm	1998.4232000000002	472.0442505	5
16	45100	Cedar Lake	Manitowoc	1960/10	5	mm	2015.5936000000002	462.04241950000005	5
16	45100	Cedar Lake	Manitowoc	1960/11	5	mm	2027.176	452.3402558	5
16	45100	Cedar Lake	Manitowoc	1960/12	5	mm	2043.6351999999997	392.71867375	5
16	45100	Cedar Lake	Manitowoc	1961/01	5	mm	2016.2032	334.43292622	5
16	45100	Cedar Lake	Manitowoc	1961/02	5	mm	2035.1007999999997	295.11500935500004	5
16	45100	Cedar Lake	Manitowoc	1961/03	6	mm	2135.5832	309.467926072	5
16	45100	Cedar Lake	Manitowoc	1961/04	5	mm	2176.528	304.755676316	5
16	45100	Cedar Lake	Manitowoc	1961/05	5	mm	2154.5824	275.3726769	5
16	45100	Cedar Lake	Manitowoc	1961/06	6	mm	2127.9631999999997	309.082927751	5
16	45100	Cedar Lake	Manitowoc	1961/07	6	mm	2067.0031999999997	323.13634496000003	5
16	45100	Cedar Lake	Manitowoc	1961/08	4	mm	2066.4952	327.98251347	5
16	45100	Cedar Lake	Manitowoc	1961/09	6	mm	2015.6952000000001	427.2645264	5
16	45100	Cedar Lake	Manitowoc	1961/10	4	mm	2045.1592	490.8989411	5
16	45100	Cedar Lake	Manitowoc	1961/11	5	mm	2053.3887999999997	500.61553960000003	5
16	45100	Cedar Lake	Manitowoc	1961/12	4	mm	2167.0791999999997	466.7471161	5
16	45100	Cedar Lake	Manitowoc	1962/01	4	mm	2202.1312	442.1282044	5
16	45100	Cedar Lake	Manitowoc	1962/02	2	mm	2208.2272	426.4492798	5
16	45100	Cedar Lake	Manitowoc	1962/03	4	mm	2238.7072	399.22503667	5
16	45100	Cedar Lake	Manitowoc	1962/05	2	mm	2313.3831999999998	381.1567841	5
16	45100	Cedar Lake	Manitowoc	1962/06	6	mm	2287.4752	398.72270207	5
16	45100	Cedar Lake	Manitowoc	1962/07	4	mm	2263.0912	410.6725312	5
16	45100	Cedar Lake	Manitowoc	1962/08	4	mm	2221.9431999999997	437.08627320000005	5
16	45100	Cedar Lake	Manitowoc	1962/09	5	mm	2181.4048	443.2767792	5
16	45100	Cedar Lake	Manitowoc	1962/10	4	mm	2212.7992	446.2213746	5
16	45100	Cedar Lake	Manitowoc	1962/11	5	mm	2191.768	408.0999527	5
16	45100	Cedar Lake	Manitowoc	1962/12	5	mm	2197.2544	368.55995183000005	5
16	45100	Cedar Lake	Manitowoc	1963/01	5	mm	2182.624	323.18236546	5
16	45100	Cedar Lake	Manitowoc	1963/02	4	mm	2250.8992	275.60552983	5
16	45100	Cedar Lake	Manitowoc	1963/03	6	mm	2259.0272	267.80894475	5
16	45100	Cedar Lake	Manitowoc	1963/04	5	mm	2249.68	248.13527684000002	5
16	45100	Cedar Lake	Manitowoc	1963/05	4	mm	2263.0912	265.28119664	5
16	45100	Cedar Lake	Manitowoc	1963/06	6	mm	2230.5791999999997	280.98469548	5
16	45100	Cedar Lake	Manitowoc	1963/07	5	mm	2125.9312	283.99911122000003	5
16	45100	Cedar Lake	Manitowoc	1963/08	5	mm	2076.5535999999997	302.286026048	5
